# cell_size_um=20.0, domain_size_um=3000.0, description="Spheroid pattern with 7000 cells"
x,y,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
77,65,Proliferation,true,true,true
69,58,Growth_Arrest,false,true,false
84,110,Proliferation,true,true,false
71,55,Proliferation,true,false,false
97,100,Proliferation,true,false,true
83,117,Growth_Arrest,false,false,true
47,53,Proliferation,true,false,true
92,70,Growth_Arrest,false,true,true
42,98,Proliferation,true,false,true
36,69,Proliferation,true,true,true
72,104,Proliferation,true,true,false
70,35,Proliferation,true,false,true
93,89,Proliferation,true,true,true
65,60,Growth_Arrest,false,true,true
100,80,Proliferation,true,false,false
82,46,Proliferation,true,true,true
85,40,Proliferation,true,false,true
41,80,Proliferation,true,false,false
42,93,Growth_Arrest,false,true,true
78,43,Proliferation,true,false,true
40,91,Proliferation,true,false,true
72,48,Growth_Arrest,false,false,false
72,93,Growth_Arrest,false,false,true
103,101,Proliferation,true,true,false
43,65,Proliferation,true,false,true
60,73,Proliferation,true,true,true
52,63,Proliferation,true,true,false
42,86,Proliferation,true,false,true
118,78,Growth_Arrest,false,true,true
93,73,Proliferation,true,false,true
91,101,Proliferation,true,false,false
41,57,Proliferation,true,true,false
71,56,Growth_Arrest,false,false,true
88,103,Proliferation,true,true,true
99,82,Proliferation,true,true,true
68,43,Proliferation,true,true,true
78,65,Proliferation,true,true,false
45,39,Growth_Arrest,false,true,false
64,69,Proliferation,true,true,true
110,102,Proliferation,true,false,false
79,87,Growth_Arrest,false,true,false
54,77,Proliferation,true,false,true
52,97,Proliferation,true,false,false
106,104,Growth_Arrest,false,true,false
54,79,Proliferation,true,true,false
38,98,Growth_Arrest,false,true,false
92,50,Proliferation,true,true,true
115,54,Proliferation,true,false,false
61,100,Growth_Arrest,false,true,true
77,112,Proliferation,true,false,true
70,102,Proliferation,true,true,true
37,78,Proliferation,true,false,true
46,77,Proliferation,true,true,false
120,83,Growth_Arrest,false,false,false
51,103,Proliferation,true,false,true
90,112,Growth_Arrest,false,true,true
29,71,Proliferation,true,true,true
118,88,Proliferation,true,true,false
111,69,Proliferation,true,true,false
60,97,Proliferation,true,true,false
71,36,Growth_Arrest,false,true,true
49,92,Proliferation,true,true,true
75,114,Proliferation,true,true,true
90,40,Proliferation,true,true,false
29,62,Growth_Arrest,false,false,false
75,108,Proliferation,true,false,true
74,29,Proliferation,true,false,false
113,74,Proliferation,true,false,true
86,49,Proliferation,true,false,false
65,30,Growth_Arrest,false,true,false
87,71,Growth_Arrest,false,false,false
45,75,Proliferation,true,false,false
76,53,Proliferation,true,true,true
66,65,Proliferation,true,true,true
44,66,Growth_Arrest,false,false,true
81,33,Proliferation,true,true,false
88,107,Proliferation,true,false,true
35,100,Proliferation,true,true,true
108,90,Proliferation,true,false,false
116,62,Proliferation,true,false,true
42,49,Proliferation,true,false,false
86,32,Proliferation,true,false,false
53,41,Proliferation,true,true,false
59,118,Proliferation,true,true,true
57,83,Growth_Arrest,false,true,false
80,100,Growth_Arrest,false,true,true
96,74,Proliferation,true,true,true
59,55,Proliferation,true,false,false
78,99,Proliferation,true,true,false
88,105,Proliferation,true,true,false
101,88,Proliferation,true,false,false
60,43,Proliferation,true,false,true
107,88,Growth_Arrest,false,true,false
87,109,Proliferation,true,true,true
95,86,Proliferation,true,false,false
114,61,Growth_Arrest,false,true,true
62,29,Proliferation,true,true,true
74,53,Proliferation,true,false,true
101,112,Proliferation,true,false,false
59,52,Proliferation,true,true,true
89,111,Proliferation,true,false,true
102,76,Proliferation,true,true,true
82,83,Proliferation,true,false,true
98,102,Growth_Arrest,false,true,true
75,54,Proliferation,true,false,false
40,80,Proliferation,true,true,false
62,72,Growth_Arrest,false,true,true
97,106,Proliferation,true,false,false
66,58,Proliferation,true,false,true
108,92,Growth_Arrest,false,false,true
109,85,Growth_Arrest,false,true,false
75,78,Proliferation,true,false,false
48,73,Proliferation,true,true,false
57,79,Growth_Arrest,false,false,false
50,80,Growth_Arrest,false,true,true
48,38,Growth_Arrest,false,false,false
37,61,Proliferation,true,false,true
41,52,Growth_Arrest,false,false,false
39,85,Proliferation,true,true,true
83,72,Growth_Arrest,false,true,true
51,55,Proliferation,true,true,true
49,77,Growth_Arrest,false,false,true
53,92,Proliferation,true,false,true
93,108,Proliferation,true,false,true
113,100,Proliferation,true,true,true
36,81,Proliferation,true,false,false
61,101,Proliferation,true,false,false
59,48,Growth_Arrest,false,false,true
47,72,Proliferation,true,true,false
72,102,Proliferation,true,false,true
62,105,Proliferation,true,true,true
86,34,Growth_Arrest,false,false,true
80,57,Proliferation,true,false,true
108,79,Proliferation,true,false,true
55,64,Proliferation,true,true,false
68,114,Proliferation,true,true,false
83,94,Proliferation,true,false,false
44,76,Proliferation,true,false,true
74,81,Proliferation,true,false,true
107,68,Proliferation,true,false,false
32,94,Proliferation,true,true,false
58,52,Proliferation,true,false,true
61,59,Proliferation,true,true,true
104,50,Proliferation,true,true,false
40,94,Proliferation,true,false,true
60,37,Proliferation,true,true,true
85,76,Proliferation,true,true,false
66,39,Proliferation,true,true,false
70,39,Proliferation,true,false,false
54,33,Proliferation,true,true,false
88,31,Growth_Arrest,false,true,false
42,85,Proliferation,true,false,true
70,41,Growth_Arrest,false,false,false
89,77,Proliferation,true,true,false
96,71,Growth_Arrest,false,false,true
43,66,Growth_Arrest,false,false,true
65,84,Proliferation,true,false,true
47,61,Proliferation,true,false,true
42,73,Growth_Arrest,false,false,true
65,33,Growth_Arrest,false,false,true
119,81,Growth_Arrest,false,true,false
104,57,Growth_Arrest,false,true,false
98,71,Proliferation,true,true,true
79,78,Proliferation,true,false,true
117,82,Proliferation,true,true,false
34,80,Growth_Arrest,false,true,false
91,90,Proliferation,true,true,false
46,110,Proliferation,true,false,false
83,90,Proliferation,true,false,true
101,64,Proliferation,true,false,false
80,78,Proliferation,true,false,true
80,112,Growth_Arrest,false,false,true
36,82,Proliferation,true,true,true
79,88,Proliferation,true,true,true
39,68,Proliferation,true,false,false
75,43,Proliferation,true,false,true
73,73,Proliferation,true,true,true
70,48,Growth_Arrest,false,true,true
34,62,Proliferation,true,false,true
68,56,Proliferation,true,false,false
94,44,Growth_Arrest,false,true,false
71,92,Proliferation,true,false,false
108,43,Growth_Arrest,false,false,true
57,65,Proliferation,true,false,true
108,57,Proliferation,true,false,false
51,83,Proliferation,true,true,false
86,64,Proliferation,true,true,false
59,61,Proliferation,true,true,false
37,101,Growth_Arrest,false,false,true
65,59,Proliferation,true,false,false
99,69,Proliferation,true,false,true
112,91,Growth_Arrest,false,false,false
76,55,Proliferation,true,true,false
63,65,Growth_Arrest,false,false,false
50,58,Proliferation,true,true,true
68,105,Growth_Arrest,false,true,false
66,60,Proliferation,true,false,true
59,47,Proliferation,true,true,true
102,52,Proliferation,true,true,false
119,62,Growth_Arrest,false,true,false
69,117,Growth_Arrest,false,true,false
114,66,Proliferation,true,false,false
33,89,Growth_Arrest,false,false,false
62,66,Proliferation,true,true,false
70,28,Proliferation,true,true,true
90,56,Proliferation,true,true,false
74,108,Proliferation,true,false,true
54,34,Proliferation,true,false,false
51,67,Proliferation,true,false,true
56,76,Proliferation,true,false,false
41,48,Proliferation,true,false,true
93,36,Growth_Arrest,false,false,false
98,53,Growth_Arrest,false,true,true
55,87,Growth_Arrest,false,true,true
51,94,Proliferation,true,true,true
111,61,Proliferation,true,false,true
81,121,Proliferation,true,true,true
51,97,Growth_Arrest,false,true,true
78,105,Proliferation,true,false,false
47,76,Proliferation,true,false,false
52,61,Proliferation,true,true,false
107,82,Proliferation,true,false,false
63,104,Proliferation,true,false,false
31,59,Proliferation,true,false,true
78,114,Growth_Arrest,false,false,false
77,108,Proliferation,true,false,true
75,91,Proliferation,true,true,false
101,109,Proliferation,true,false,true
47,74,Growth_Arrest,false,false,true
66,102,Proliferation,true,true,false
77,100,Growth_Arrest,false,false,false
65,46,Proliferation,true,true,true
47,63,Proliferation,true,false,true
53,34,Proliferation,true,true,true
104,98,Growth_Arrest,false,false,false
76,105,Proliferation,true,true,true
78,39,Proliferation,true,true,true
31,90,Proliferation,true,false,true
59,63,Proliferation,true,false,false
100,99,Growth_Arrest,false,true,true
80,95,Growth_Arrest,false,true,true
88,98,Growth_Arrest,false,true,false
31,61,Proliferation,true,false,false
55,109,Growth_Arrest,false,false,false
60,63,Proliferation,true,true,true
31,73,Proliferation,true,false,true
84,55,Growth_Arrest,false,false,false
48,58,Proliferation,true,true,true
85,74,Growth_Arrest,false,true,true
73,101,Growth_Arrest,false,false,true
53,112,Growth_Arrest,false,false,true
107,43,Proliferation,true,false,false
79,76,Proliferation,true,false,true
60,55,Growth_Arrest,false,true,true
119,61,Growth_Arrest,false,false,true
38,62,Growth_Arrest,false,true,false
78,88,Growth_Arrest,false,true,false
118,75,Proliferation,true,true,true
62,93,Proliferation,true,true,true
44,41,Growth_Arrest,false,false,false
60,48,Growth_Arrest,false,true,false
87,107,Proliferation,true,true,true
33,58,Proliferation,true,false,true
112,79,Growth_Arrest,false,true,true
42,97,Growth_Arrest,false,false,true
48,93,Proliferation,true,false,false
47,89,Proliferation,true,true,true
57,92,Proliferation,true,false,true
83,76,Growth_Arrest,false,true,false
65,109,Proliferation,true,false,true
109,75,Proliferation,true,false,false
97,99,Growth_Arrest,false,false,false
72,119,Proliferation,true,false,true
61,114,Proliferation,true,false,false
104,69,Proliferation,true,false,true
103,55,Proliferation,true,true,false
114,67,Proliferation,true,false,false
55,41,Growth_Arrest,false,false,false
46,56,Proliferation,true,false,false
35,89,Proliferation,true,true,true
53,56,Growth_Arrest,false,true,false
62,62,Proliferation,true,false,false
53,35,Proliferation,true,false,false
92,105,Proliferation,true,false,false
90,98,Proliferation,true,false,true
110,86,Proliferation,true,false,false
43,44,Growth_Arrest,false,false,false
120,71,Proliferation,true,false,true
111,62,Proliferation,true,false,true
119,70,Proliferation,true,true,true
86,85,Growth_Arrest,false,true,true
70,73,Proliferation,true,true,false
113,64,Growth_Arrest,false,true,true
87,73,Proliferation,true,true,true
61,73,Proliferation,true,false,false
36,68,Proliferation,true,true,false
83,87,Growth_Arrest,false,false,true
51,95,Growth_Arrest,false,false,true
120,63,Proliferation,true,false,false
121,82,Proliferation,true,true,true
81,34,Proliferation,true,true,true
78,109,Growth_Arrest,false,true,false
64,102,Growth_Arrest,false,false,true
84,117,Proliferation,true,false,true
108,60,Proliferation,true,false,true
87,56,Proliferation,true,false,true
34,57,Proliferation,true,true,true
48,67,Growth_Arrest,false,false,false
40,75,Growth_Arrest,false,true,true
91,106,Proliferation,true,true,false
75,72,Proliferation,true,false,true
66,100,Proliferation,true,true,true
63,51,Growth_Arrest,false,true,false
103,86,Proliferation,true,true,false
55,57,Growth_Arrest,false,false,false
55,100,Growth_Arrest,false,true,false
74,51,Proliferation,true,true,true
115,77,Proliferation,true,false,true
53,80,Growth_Arrest,false,false,true
102,41,Proliferation,true,false,false
69,39,Proliferation,true,true,false
50,76,Growth_Arrest,false,true,false
75,31,Growth_Arrest,false,true,false
72,80,Proliferation,true,true,true
51,54,Growth_Arrest,false,false,false
65,50,Proliferation,true,false,false
41,66,Growth_Arrest,false,false,true
102,54,Proliferation,true,true,false
96,60,Proliferation,true,false,true
82,99,Growth_Arrest,false,true,true
65,110,Proliferation,true,true,false
51,77,Proliferation,true,false,true
76,92,Proliferation,true,false,false
68,58,Growth_Arrest,false,false,false
31,62,Growth_Arrest,false,true,false
57,70,Proliferation,true,false,false
63,35,Growth_Arrest,false,true,true
104,39,Proliferation,true,true,false
50,64,Proliferation,true,false,true
83,118,Proliferation,true,true,false
37,56,Growth_Arrest,false,false,false
110,70,Growth_Arrest,false,true,false
105,47,Growth_Arrest,false,false,true
70,50,Proliferation,true,false,false
78,95,Proliferation,true,true,true
48,80,Proliferation,true,true,true
65,80,Proliferation,true,true,false
90,107,Proliferation,true,true,true
66,110,Proliferation,true,true,false
111,96,Growth_Arrest,false,false,true
109,72,Proliferation,true,true,false
60,50,Proliferation,true,true,false
46,59,Proliferation,true,true,true
33,64,Proliferation,true,false,true
63,47,Growth_Arrest,false,false,true
55,43,Proliferation,true,false,false
97,88,Proliferation,true,true,false
75,74,Proliferation,true,true,true
39,61,Growth_Arrest,false,true,true
48,54,Proliferation,true,true,false
104,94,Proliferation,true,true,true
120,73,Proliferation,true,false,false
52,43,Growth_Arrest,false,true,false
48,107,Growth_Arrest,false,false,true
51,82,Proliferation,true,false,true
81,92,Proliferation,true,false,false
35,74,Proliferation,true,false,false
51,107,Growth_Arrest,false,false,true
88,94,Growth_Arrest,false,false,true
83,107,Growth_Arrest,false,false,false
63,86,Proliferation,true,false,false
53,115,Proliferation,true,false,true
50,98,Growth_Arrest,false,true,true
84,106,Proliferation,true,true,false
70,104,Proliferation,true,false,false
62,118,Growth_Arrest,false,false,false
114,59,Growth_Arrest,false,true,true
114,77,Growth_Arrest,false,true,true
93,50,Proliferation,true,true,true
89,100,Proliferation,true,false,true
97,50,Proliferation,true,false,false
58,41,Growth_Arrest,false,true,true
118,57,Growth_Arrest,false,true,false
93,79,Proliferation,true,false,true
59,96,Proliferation,true,false,true
39,90,Proliferation,true,true,false
40,72,Growth_Arrest,false,true,false
108,75,Growth_Arrest,false,false,false
84,74,Proliferation,true,false,false
77,47,Proliferation,true,false,false
69,88,Proliferation,true,true,false
97,113,Proliferation,true,true,true
83,104,Proliferation,true,false,true
90,97,Proliferation,true,true,false
85,42,Growth_Arrest,false,true,true
37,81,Proliferation,true,false,false
67,110,Growth_Arrest,false,false,true
71,118,Proliferation,true,true,false
58,74,Growth_Arrest,false,false,true
92,32,Growth_Arrest,false,false,false
111,59,Proliferation,true,true,true
88,37,Proliferation,true,true,false
93,56,Proliferation,true,true,true
100,65,Proliferation,true,true,false
59,115,Proliferation,true,true,false
76,86,Proliferation,true,true,false
75,87,Proliferation,true,true,false
60,65,Proliferation,true,false,true
70,112,Proliferation,true,true,false
48,111,Growth_Arrest,false,true,false
100,61,Proliferation,true,false,false
114,97,Growth_Arrest,false,true,false
74,57,Proliferation,true,true,false
59,104,Growth_Arrest,false,false,true
96,53,Proliferation,true,true,true
40,48,Proliferation,true,true,true
100,86,Growth_Arrest,false,false,false
61,88,Proliferation,true,false,true
57,40,Proliferation,true,false,false
110,73,Proliferation,true,false,true
90,113,Proliferation,true,false,true
35,98,Proliferation,true,true,true
113,97,Growth_Arrest,false,true,true
88,97,Growth_Arrest,false,true,false
103,111,Proliferation,true,false,true
113,54,Proliferation,true,true,true
51,62,Proliferation,true,true,false
60,99,Proliferation,true,true,false
92,48,Proliferation,true,true,true
55,35,Growth_Arrest,false,false,true
80,115,Growth_Arrest,false,true,true
67,34,Proliferation,true,true,false
106,60,Proliferation,true,false,false
74,55,Growth_Arrest,false,true,true
101,98,Proliferation,true,true,false
112,75,Proliferation,true,false,false
76,118,Proliferation,true,false,true
39,64,Proliferation,true,false,true
81,110,Proliferation,true,true,true
77,103,Proliferation,true,false,false
88,47,Proliferation,true,true,false
86,79,Growth_Arrest,false,true,true
78,45,Growth_Arrest,false,false,true
64,70,Growth_Arrest,false,true,true
61,85,Growth_Arrest,false,true,true
85,57,Proliferation,true,false,false
117,83,Proliferation,true,false,false
44,57,Proliferation,true,false,false
76,52,Proliferation,true,true,false
86,40,Proliferation,true,false,true
29,63,Proliferation,true,true,false
86,59,Proliferation,true,false,true
71,71,Growth_Arrest,false,false,false
97,56,Proliferation,true,true,false
97,90,Proliferation,true,false,false
61,36,Proliferation,true,true,true
46,103,Proliferation,true,false,false
54,86,Proliferation,true,false,false
54,109,Proliferation,true,false,true
44,62,Growth_Arrest,false,false,false
54,110,Growth_Arrest,false,true,true
42,95,Proliferation,true,false,false
54,52,Proliferation,true,true,false
84,70,Growth_Arrest,false,false,true
105,88,Proliferation,true,false,false
41,105,Proliferation,true,false,false
40,61,Growth_Arrest,false,true,true
42,99,Proliferation,true,true,false
85,109,Proliferation,true,false,false
56,98,Proliferation,true,true,false
110,57,Proliferation,true,true,false
71,69,Proliferation,true,false,false
30,62,Proliferation,true,true,true
34,84,Proliferation,true,false,true
101,86,Proliferation,true,false,false
60,42,Proliferation,true,false,false
49,88,Proliferation,true,true,false
42,108,Proliferation,true,true,false
61,80,Growth_Arrest,false,true,false
65,57,Growth_Arrest,false,true,true
103,40,Proliferation,true,false,false
45,50,Proliferation,true,false,false
38,47,Proliferation,true,false,false
81,46,Proliferation,true,true,false
66,34,Growth_Arrest,false,true,false
64,36,Proliferation,true,false,true
98,61,Proliferation,true,true,true
68,99,Proliferation,true,false,false
79,110,Growth_Arrest,false,true,false
56,92,Proliferation,true,true,false
82,80,Proliferation,true,false,true
78,117,Proliferation,true,true,false
104,45,Proliferation,true,false,true
86,110,Proliferation,true,true,true
115,91,Proliferation,true,false,true
88,48,Proliferation,true,true,true
118,69,Proliferation,true,true,false
68,84,Proliferation,true,false,false
53,43,Proliferation,true,true,false
72,105,Proliferation,true,false,true
101,110,Proliferation,true,true,false
75,51,Proliferation,true,true,false
57,64,Proliferation,true,true,true
112,84,Proliferation,true,true,false
93,63,Proliferation,true,true,true
54,64,Proliferation,true,true,true
106,58,Growth_Arrest,false,false,true
83,102,Proliferation,true,false,true
76,104,Proliferation,true,true,false
47,59,Growth_Arrest,false,false,false
90,33,Proliferation,true,false,true
67,91,Proliferation,true,true,false
89,44,Proliferation,true,true,true
43,52,Proliferation,true,false,true
51,51,Proliferation,true,true,true
85,49,Proliferation,true,false,true
76,30,Growth_Arrest,false,true,true
68,73,Proliferation,true,true,false
112,46,Proliferation,true,false,true
51,63,Proliferation,true,false,false
85,93,Proliferation,true,true,false
67,73,Proliferation,true,false,true
75,100,Proliferation,true,false,false
78,37,Proliferation,true,false,false
53,60,Growth_Arrest,false,false,true
78,53,Proliferation,true,false,true
86,118,Proliferation,true,false,false
66,95,Proliferation,true,false,false
71,102,Proliferation,true,true,false
103,41,Growth_Arrest,false,true,true
72,46,Proliferation,true,true,false
44,39,Growth_Arrest,false,false,true
51,64,Growth_Arrest,false,false,false
114,63,Growth_Arrest,false,true,false
75,81,Proliferation,true,false,true
114,82,Proliferation,true,true,false
62,91,Proliferation,true,true,true
100,114,Proliferation,true,true,false
57,88,Proliferation,true,true,true
59,95,Growth_Arrest,false,true,true
34,90,Proliferation,true,true,false
121,74,Proliferation,true,true,false
87,85,Proliferation,true,true,false
94,72,Proliferation,true,false,false
77,85,Proliferation,true,true,false
62,31,Growth_Arrest,false,true,true
50,86,Proliferation,true,true,true
80,66,Growth_Arrest,false,false,false
38,52,Proliferation,true,false,true
97,96,Proliferation,true,true,true
82,85,Proliferation,true,false,true
70,51,Growth_Arrest,false,true,true
80,52,Proliferation,true,false,false
101,81,Growth_Arrest,false,true,true
89,62,Proliferation,true,true,false
112,86,Proliferation,true,false,false
52,111,Proliferation,true,false,true
78,41,Proliferation,true,true,false
77,105,Proliferation,true,false,true
106,100,Growth_Arrest,false,false,false
98,68,Proliferation,true,true,true
28,75,Proliferation,true,false,true
100,92,Proliferation,true,true,true
102,106,Proliferation,true,true,true
88,58,Growth_Arrest,false,false,true
107,53,Proliferation,true,true,true
105,93,Proliferation,true,true,false
38,69,Growth_Arrest,false,false,true
43,79,Proliferation,true,false,false
101,96,Proliferation,true,true,true
47,110,Proliferation,true,false,false
87,120,Growth_Arrest,false,true,true
98,48,Growth_Arrest,false,false,true
92,82,Proliferation,true,false,true
84,53,Proliferation,true,false,false
52,92,Proliferation,true,true,true
77,95,Growth_Arrest,false,true,false
49,100,Proliferation,true,true,false
59,56,Proliferation,true,true,true
109,91,Growth_Arrest,false,false,false
78,111,Proliferation,true,true,false
69,114,Proliferation,true,false,true
100,56,Growth_Arrest,false,false,true
71,81,Proliferation,true,false,false
105,65,Proliferation,true,false,true
80,51,Proliferation,true,false,false
40,84,Proliferation,true,true,false
49,94,Growth_Arrest,false,true,false
105,63,Proliferation,true,true,false
88,102,Proliferation,true,false,true
87,67,Growth_Arrest,false,true,true
98,87,Proliferation,true,false,true
71,105,Proliferation,true,false,true
52,41,Proliferation,true,true,true
53,111,Proliferation,true,true,true
42,55,Proliferation,true,false,false
107,66,Proliferation,true,false,true
61,105,Proliferation,true,true,false
44,42,Growth_Arrest,false,false,true
88,61,Proliferation,true,true,true
103,84,Proliferation,true,false,false
41,99,Proliferation,true,true,true
66,79,Proliferation,true,false,true
102,50,Growth_Arrest,false,true,false
80,117,Proliferation,true,true,false
113,87,Growth_Arrest,false,true,true
79,49,Proliferation,true,true,true
111,53,Proliferation,true,false,false
74,48,Proliferation,true,true,false
77,114,Proliferation,true,false,false
111,76,Proliferation,true,false,true
53,69,Growth_Arrest,false,false,false
61,41,Growth_Arrest,false,true,false
51,113,Proliferation,true,true,true
45,70,Proliferation,true,true,false
36,85,Growth_Arrest,false,false,false
49,111,Growth_Arrest,false,true,false
81,116,Proliferation,true,false,false
32,66,Proliferation,true,true,false
83,69,Growth_Arrest,false,true,false
80,88,Proliferation,true,true,true
62,61,Proliferation,true,true,true
72,108,Growth_Arrest,false,false,true
119,72,Proliferation,true,true,false
48,112,Proliferation,true,false,false
93,116,Proliferation,true,true,false
72,101,Growth_Arrest,false,false,true
64,80,Proliferation,true,true,false
36,101,Growth_Arrest,false,false,false
90,87,Proliferation,true,false,true
85,90,Proliferation,true,false,true
118,64,Growth_Arrest,false,true,false
79,120,Proliferation,true,false,false
84,77,Growth_Arrest,false,true,false
98,86,Growth_Arrest,false,false,true
89,109,Proliferation,true,true,false
93,46,Proliferation,true,true,false
48,88,Proliferation,true,true,true
84,29,Proliferation,true,false,true
99,87,Proliferation,true,true,true
75,79,Growth_Arrest,false,false,false
91,62,Proliferation,true,true,false
86,71,Growth_Arrest,false,false,true
74,58,Growth_Arrest,false,false,false
94,98,Growth_Arrest,false,false,false
120,86,Growth_Arrest,false,false,true
111,90,Proliferation,true,true,false
50,40,Proliferation,true,false,true
64,77,Growth_Arrest,false,true,false
87,63,Growth_Arrest,false,true,false
38,103,Growth_Arrest,false,true,false
