# cell_size_um=30.0, domain_size_um=1500.0, description="Spheroid pattern with 1000 cells, indices recentered (-12,-12) for 30 um cell height"
x,y,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
17,28,Growth_Arrest,false,false,true
9,24,Growth_Arrest,false,true,false
28,37,Growth_Arrest,false,true,true
17,37,Proliferation,true,false,true
29,11,Proliferation,true,false,true
29,20,Proliferation,true,true,true
40,20,Growth_Arrest,false,false,true
21,16,Proliferation,true,true,true
32,16,Growth_Arrest,false,false,true
21,25,Growth_Arrest,false,false,true
32,25,Proliferation,true,true,false
13,21,Growth_Arrest,false,false,false
39,33,Proliferation,true,true,true
13,30,Proliferation,true,false,false
20,29,Growth_Arrest,false,false,true
31,29,Proliferation,true,true,false
31,38,Growth_Arrest,false,true,false
20,38,Proliferation,true,false,false
23,34,Growth_Arrest,false,false,false
12,34,Proliferation,true,false,true
24,17,Growth_Arrest,false,false,false
35,17,Growth_Arrest,false,true,false
16,13,Proliferation,true,false,false
24,26,Proliferation,true,false,true
35,26,Proliferation,true,false,true
16,22,Proliferation,true,true,true
24,35,Growth_Arrest,false,false,true
35,35,Proliferation,true,true,false
16,31,Proliferation,true,false,true
16,40,Growth_Arrest,false,true,false
36,18,Proliferation,true,true,true
28,14,Growth_Arrest,false,true,false
17,14,Proliferation,true,true,false
36,27,Proliferation,true,false,true
28,23,Growth_Arrest,false,false,false
17,23,Growth_Arrest,false,false,true
9,19,Proliferation,true,false,true
28,32,Proliferation,true,false,false
17,32,Proliferation,true,true,true
9,28,Proliferation,true,true,true
27,36,Proliferation,true,false,false
21,11,Growth_Arrest,false,false,true
32,11,Proliferation,true,true,true
19,41,Proliferation,true,false,false
39,19,Proliferation,true,true,true
13,16,Proliferation,true,false,false
39,28,Proliferation,true,true,false
20,24,Proliferation,true,true,false
31,24,Growth_Arrest,false,false,true
39,37,Proliferation,true,true,true
12,20,Proliferation,true,false,true
20,33,Proliferation,true,false,true
31,33,Proliferation,true,true,true
23,29,Proliferation,true,true,false
12,29,Growth_Arrest,false,true,true
31,42,Proliferation,true,false,false
23,38,Proliferation,true,true,false
24,12,Proliferation,true,false,false
35,12,Growth_Arrest,false,false,false
43,25,Growth_Arrest,false,false,false
24,21,Proliferation,true,false,false
35,21,Growth_Arrest,false,false,true
16,17,Proliferation,true,true,false
24,30,Growth_Arrest,false,false,false
35,30,Proliferation,true,true,true
16,26,Proliferation,true,true,false
24,39,Proliferation,true,true,false
35,39,Growth_Arrest,false,true,true
16,35,Proliferation,true,true,true
36,13,Proliferation,true,false,false
28,9,Proliferation,true,false,false
36,22,Proliferation,true,true,true
28,18,Growth_Arrest,false,false,false
17,18,Proliferation,true,false,false
9,23,Proliferation,true,true,true
27,31,Proliferation,true,true,true
8,27,Proliferation,true,true,true
42,29,Proliferation,true,true,false
27,40,Proliferation,true,true,false
19,36,Proliferation,true,false,true
20,10,Proliferation,true,true,true
31,10,Proliferation,true,true,false
39,23,Proliferation,true,false,false
20,19,Proliferation,true,true,true
31,19,Proliferation,true,false,true
39,32,Proliferation,true,false,false
23,15,Growth_Arrest,false,false,true
12,15,Proliferation,true,true,true
20,28,Proliferation,true,false,true
31,28,Proliferation,true,false,true
23,24,Proliferation,true,false,true
12,24,Growth_Arrest,false,false,true
31,37,Proliferation,true,true,false
20,37,Growth_Arrest,false,true,false
23,33,Proliferation,true,false,false
12,33,Proliferation,true,false,false
23,42,Proliferation,true,true,false
24,16,Growth_Arrest,false,true,true
35,16,Proliferation,true,false,true
43,29,Growth_Arrest,false,false,true
16,12,Growth_Arrest,false,false,false
24,25,Growth_Arrest,false,true,false
35,25,Growth_Arrest,false,true,false
16,21,Proliferation,true,true,true
35,34,Growth_Arrest,false,true,false
16,30,Growth_Arrest,false,true,false
38,27,Proliferation,true,true,false
38,36,Proliferation,true,true,false
28,13,Proliferation,true,true,false
30,32,Proliferation,true,false,false
17,13,Proliferation,true,true,false
30,41,Proliferation,true,false,true
9,18,Growth_Arrest,false,false,false
27,17,Proliferation,true,false,true
27,26,Proliferation,true,false,true
19,22,Proliferation,true,true,false
8,22,Proliferation,true,false,true
27,35,Growth_Arrest,false,true,true
42,24,Proliferation,true,true,true
19,31,Proliferation,true,false,true
11,27,Proliferation,true,true,false
19,40,Growth_Arrest,false,false,true
39,18,Proliferation,true,true,true
20,14,Proliferation,true,true,false
31,14,Proliferation,true,false,false
39,27,Proliferation,true,true,false
23,10,Proliferation,true,false,false
20,23,Proliferation,true,true,true
31,23,Proliferation,true,false,true
39,36,Growth_Arrest,false,true,true
23,19,Proliferation,true,true,true
12,19,Proliferation,true,true,false
31,32,Proliferation,true,false,false
20,32,Growth_Arrest,false,true,false
23,28,Proliferation,true,true,false
12,28,Growth_Arrest,false,true,false
31,41,Proliferation,true,false,false
23,37,Proliferation,true,true,false
34,34,Proliferation,true,true,true
24,11,Proliferation,true,true,false
35,11,Proliferation,true,true,false
24,20,Growth_Arrest,false,true,false
35,20,Growth_Arrest,false,false,false
26,39,Proliferation,true,false,true
16,16,Proliferation,true,false,false
16,25,Growth_Arrest,false,true,true
38,22,Proliferation,true,false,false
15,29,Proliferation,true,true,false
38,31,Proliferation,true,false,false
30,27,Proliferation,true,true,true
15,38,Proliferation,true,true,true
18,34,Proliferation,true,false,false
30,36,Proliferation,true,false,false
27,12,Proliferation,true,true,true
27,21,Growth_Arrest,false,true,false
19,17,Growth_Arrest,false,true,false
27,30,Proliferation,true,true,true
19,26,Proliferation,true,true,false
42,28,Growth_Arrest,false,true,false
27,39,Proliferation,true,false,false
11,22,Proliferation,true,true,true
8,26,Proliferation,true,false,true
19,35,Proliferation,true,false,false
11,31,Proliferation,true,true,true
20,9,Proliferation,true,false,false
31,9,Growth_Arrest,false,true,false
39,22,Growth_Arrest,false,true,false
20,18,Proliferation,true,false,false
31,18,Proliferation,true,true,false
23,14,Proliferation,true,true,false
12,14,Growth_Arrest,false,true,true
20,27,Growth_Arrest,false,true,false
31,27,Proliferation,true,true,false
23,23,Growth_Arrest,false,true,false
12,23,Proliferation,true,false,false
23,32,Growth_Arrest,false,false,true
12,32,Growth_Arrest,false,true,false
34,29,Proliferation,true,false,true
34,38,Proliferation,true,false,false
35,15,Proliferation,true,true,false
26,34,Proliferation,true,false,false
37,34,Proliferation,true,true,true
16,11,Proliferation,true,false,true
26,43,Growth_Arrest,false,true,false
38,17,Growth_Arrest,false,false,true
30,13,Proliferation,true,false,false
15,24,Proliferation,true,true,false
38,26,Proliferation,true,false,false
30,22,Proliferation,true,false,true
15,33,Growth_Arrest,false,true,false
38,35,Proliferation,true,true,false
30,31,Proliferation,true,false,false
18,29,Growth_Arrest,false,false,false
18,38,Proliferation,true,true,false
30,40,Growth_Arrest,false,false,true
27,16,Proliferation,true,false,false
19,12,Growth_Arrest,false,false,true
27,25,Proliferation,true,false,false
19,21,Proliferation,true,false,false
42,23,Proliferation,true,false,true
27,34,Proliferation,true,true,false
11,17,Proliferation,true,false,true
8,21,Proliferation,true,false,false
19,30,Proliferation,true,false,true
42,32,Proliferation,true,true,true
11,26,Proliferation,true,false,false
19,39,Proliferation,true,true,true
39,17,Proliferation,true,false,false
11,35,Proliferation,true,true,false
20,13,Proliferation,true,true,true
31,13,Proliferation,true,false,false
23,9,Growth_Arrest,false,true,false
31,22,Proliferation,true,true,false
22,41,Proliferation,true,false,true
33,41,Proliferation,true,true,false
23,18,Proliferation,true,false,false
12,18,Proliferation,true,false,false
34,15,Proliferation,true,false,false
34,24,Growth_Arrest,false,false,false
26,20,Proliferation,true,true,true
37,20,Proliferation,true,false,true
34,33,Proliferation,true,false,true
26,29,Proliferation,true,false,false
37,29,Proliferation,true,false,false
26,38,Proliferation,true,false,true
14,36,Growth_Arrest,false,false,true
37,38,Proliferation,true,false,true
15,19,Growth_Arrest,false,false,false
38,21,Growth_Arrest,false,false,false
30,17,Proliferation,true,false,true
18,15,Proliferation,true,true,false
15,28,Proliferation,true,false,false
38,30,Growth_Arrest,false,true,true
30,26,Proliferation,true,false,false
18,24,Growth_Arrest,false,true,true
15,37,Growth_Arrest,false,false,true
30,35,Proliferation,true,true,false
18,33,Proliferation,true,true,true
27,11,Growth_Arrest,false,true,true
27,20,Proliferation,true,false,false
19,16,Proliferation,true,false,true
27,29,Proliferation,true,true,true
19,25,Proliferation,true,false,true
8,25,Proliferation,true,true,false
11,21,Growth_Arrest,false,true,false
11,30,Proliferation,true,false,true
41,31,Proliferation,true,true,true
22,27,Growth_Arrest,false,true,false
33,27,Proliferation,true,false,true
22,36,Growth_Arrest,false,true,true
33,36,Proliferation,true,true,false
23,13,Proliferation,true,true,false
25,32,Proliferation,true,true,false
34,10,Proliferation,true,false,true
25,41,Proliferation,true,true,true
34,19,Proliferation,true,true,true
26,15,Growth_Arrest,false,true,true
37,15,Proliferation,true,true,false
34,28,Proliferation,true,false,true
26,24,Growth_Arrest,false,false,true
14,22,Proliferation,true,false,true
37,24,Growth_Arrest,false,false,false
34,37,Proliferation,true,false,true
26,33,Proliferation,true,true,false
14,31,Proliferation,true,false,true
37,33,Proliferation,true,false,true
26,42,Proliferation,true,false,false
15,14,Proliferation,true,false,false
38,16,Proliferation,true,false,true
30,12,Growth_Arrest,false,false,false
18,10,Growth_Arrest,false,false,true
15,23,Proliferation,true,true,true
38,25,Proliferation,true,true,true
30,21,Proliferation,true,false,true
18,19,Proliferation,true,false,true
15,32,Growth_Arrest,false,true,true
30,30,Growth_Arrest,false,false,false
18,28,Proliferation,true,false,true
18,37,Proliferation,true,true,false
27,15,Growth_Arrest,false,false,false
29,34,Growth_Arrest,false,false,true
19,11,Proliferation,true,true,false
29,43,Proliferation,true,true,false
19,20,Proliferation,true,false,false
21,39,Growth_Arrest,false,false,false
11,16,Growth_Arrest,false,false,false
11,25,Proliferation,true,false,false
41,26,Proliferation,true,true,false
22,22,Proliferation,true,true,true
33,22,Growth_Arrest,false,false,true
22,31,Proliferation,true,false,true
33,31,Growth_Arrest,false,true,true
10,29,Proliferation,true,true,false
25,27,Growth_Arrest,false,false,true
22,40,Proliferation,true,true,false
33,40,Proliferation,true,true,false
25,36,Proliferation,true,true,true
34,14,Growth_Arrest,false,true,true
26,10,Proliferation,true,false,true
34,23,Proliferation,true,true,true
26,19,Proliferation,true,true,true
37,19,Proliferation,true,true,true
34,32,Proliferation,true,true,false
14,17,Proliferation,true,true,false
26,28,Proliferation,true,false,false
14,26,Proliferation,true,false,true
37,28,Proliferation,true,false,false
26,37,Proliferation,true,false,false
14,35,Proliferation,true,true,true
37,37,Proliferation,true,false,false
15,18,Growth_Arrest,false,false,true
38,20,Growth_Arrest,false,true,false
30,16,Proliferation,true,true,true
18,14,Proliferation,true,true,true
15,27,Proliferation,true,true,false
18,23,Growth_Arrest,false,true,false
18,32,Growth_Arrest,false,false,true
27,10,Proliferation,true,true,false
29,29,Growth_Arrest,false,false,true
40,29,Growth_Arrest,false,true,false
29,38,Growth_Arrest,false,true,false
21,34,Proliferation,true,false,false
32,34,Growth_Arrest,false,false,true
22,8,Proliferation,true,true,true
41,21,Proliferation,true,true,false
22,17,Proliferation,true,true,true
33,17,Growth_Arrest,false,true,false
41,30,Growth_Arrest,false,false,false
25,13,Proliferation,true,false,false
22,26,Growth_Arrest,false,true,false
33,26,Proliferation,true,true,true
10,24,Proliferation,true,true,true
25,22,Growth_Arrest,false,true,false
22,35,Proliferation,true,true,true
33,35,Proliferation,true,true,false
10,33,Proliferation,true,true,true
25,31,Proliferation,true,true,false
25,40,Growth_Arrest,false,false,true
34,18,Proliferation,true,false,true
26,14,Growth_Arrest,false,false,false
37,14,Growth_Arrest,false,true,false
34,27,Proliferation,true,true,false
14,12,Proliferation,true,true,false
26,23,Growth_Arrest,false,true,true
14,21,Growth_Arrest,false,false,false
37,23,Growth_Arrest,false,false,false
14,30,Proliferation,true,false,true
37,32,Proliferation,true,true,true
36,36,Proliferation,true,false,true
15,13,Proliferation,true,true,true
30,11,Growth_Arrest,false,true,false
18,9,Growth_Arrest,false,false,true
28,41,Proliferation,true,false,true
18,18,Proliferation,true,true,false
29,15,Growth_Arrest,false,false,true
29,24,Proliferation,true,true,false
40,24,Proliferation,true,true,true
32,20,Growth_Arrest,false,true,false
21,20,Proliferation,true,false,true
29,33,Growth_Arrest,false,true,false
40,33,Growth_Arrest,false,true,true
21,29,Proliferation,true,false,false
32,29,Growth_Arrest,false,false,true
29,42,Proliferation,true,false,false
13,25,Proliferation,true,true,false
21,38,Growth_Arrest,false,true,false
32,38,Proliferation,true,false,true
13,34,Proliferation,true,false,true
22,12,Proliferation,true,true,true
33,12,Proliferation,true,false,true
41,25,Growth_Arrest,false,true,true
25,8,Growth_Arrest,false,false,false
22,21,Growth_Arrest,false,true,true
33,21,Growth_Arrest,false,false,true
10,19,Growth_Arrest,false,true,true
25,17,Proliferation,true,true,false
41,34,Proliferation,true,false,false
22,30,Proliferation,true,true,true
33,30,Proliferation,true,true,false
10,28,Proliferation,true,true,false
25,26,Proliferation,true,true,false
22,39,Proliferation,true,true,true
33,39,Proliferation,true,true,true
25,35,Proliferation,true,true,false
34,13,Proliferation,true,false,false
26,9,Growth_Arrest,false,false,true
26,18,Proliferation,true,false,false
14,16,Proliferation,true,true,false
37,18,Proliferation,true,false,false
14,25,Growth_Arrest,false,false,true
14,34,Proliferation,true,false,false
36,31,Proliferation,true,false,true
28,27,Proliferation,true,false,false
17,27,Proliferation,true,false,true
28,36,Proliferation,true,true,true
17,36,Proliferation,true,false,false
18,13,Growth_Arrest,false,false,true
9,32,Growth_Arrest,false,true,true
29,10,Growth_Arrest,false,false,true
29,19,Proliferation,true,true,false
40,19,Growth_Arrest,false,false,true
21,15,Growth_Arrest,false,true,true
32,15,Growth_Arrest,false,false,false
29,28,Growth_Arrest,false,true,false
40,28,Growth_Arrest,false,false,true
21,24,Proliferation,true,false,true
32,24,Proliferation,true,true,false
29,37,Proliferation,true,true,false
13,20,Proliferation,true,false,true
21,33,Growth_Arrest,false,false,true
32,33,Proliferation,true,true,false
13,29,Proliferation,true,false,true
21,42,Proliferation,true,false,true
32,42,Proliferation,true,false,true
41,20,Proliferation,true,false,false
22,16,Proliferation,true,false,true
33,16,Growth_Arrest,false,false,false
25,12,Proliferation,true,false,true
22,25,Proliferation,true,false,true
33,25,Proliferation,true,false,true
10,23,Proliferation,true,true,false
25,21,Proliferation,true,false,true
10,32,Proliferation,true,false,true
25,30,Growth_Arrest,false,true,true
24,34,Proliferation,true,false,true
37,13,Proliferation,true,true,false
14,20,Growth_Arrest,false,false,false
16,39,Growth_Arrest,false,false,false
36,17,Proliferation,true,true,true
36,26,Proliferation,true,false,true
28,22,Proliferation,true,true,false
17,22,Proliferation,true,false,true
36,35,Proliferation,true,false,false
28,31,Proliferation,true,false,false
17,31,Proliferation,true,false,false
9,27,Proliferation,true,false,true
28,40,Growth_Arrest,false,false,false
17,40,Proliferation,true,false,true
29,14,Growth_Arrest,false,true,true
21,10,Proliferation,true,true,true
32,10,Growth_Arrest,false,true,false
29,23,Growth_Arrest,false,false,true
40,23,Proliferation,true,false,true
21,19,Proliferation,true,false,false
32,19,Proliferation,true,false,true
29,32,Proliferation,true,false,false
13,15,Growth_Arrest,false,false,false
40,32,Proliferation,true,true,false
21,28,Proliferation,true,false,false
32,28,Proliferation,true,false,true
13,24,Proliferation,true,true,false
21,37,Proliferation,true,false,false
32,37,Proliferation,true,true,true
13,33,Proliferation,true,true,true
22,11,Proliferation,true,true,false
33,11,Growth_Arrest,false,false,false
20,41,Proliferation,true,true,false
33,20,Proliferation,true,true,true
10,18,Proliferation,true,true,true
25,16,Proliferation,true,false,true
10,27,Growth_Arrest,false,true,true
24,29,Proliferation,true,true,false
35,29,Proliferation,true,false,true
24,38,Proliferation,true,true,false
35,38,Proliferation,true,false,true
16,34,Proliferation,true,true,true
36,12,Growth_Arrest,false,false,true
28,8,Proliferation,true,false,true
36,21,Growth_Arrest,false,false,false
28,17,Proliferation,true,true,false
17,17,Proliferation,true,false,true
36,30,Proliferation,true,false,true
28,26,Growth_Arrest,false,false,true
17,26,Growth_Arrest,false,true,false
36,39,Proliferation,true,false,false
9,22,Proliferation,true,false,false
28,35,Proliferation,true,true,true
17,35,Proliferation,true,true,false
9,31,Proliferation,true,true,false
29,9,Proliferation,true,false,false
29,18,Proliferation,true,true,false
40,18,Proliferation,true,false,true
21,14,Growth_Arrest,false,true,false
32,14,Growth_Arrest,false,false,false
29,27,Growth_Arrest,false,false,true
40,27,Proliferation,true,false,false
21,23,Growth_Arrest,false,false,false
32,23,Proliferation,true,true,false
13,19,Proliferation,true,false,true
21,32,Proliferation,true,true,false
32,32,Proliferation,true,true,true
39,31,Proliferation,true,false,true
13,28,Growth_Arrest,false,false,false
20,36,Growth_Arrest,false,true,true
31,36,Proliferation,true,true,false
25,11,Proliferation,true,true,true
23,41,Growth_Arrest,false,true,true
24,15,Growth_Arrest,false,false,false
43,28,Proliferation,true,false,true
24,24,Proliferation,true,false,true
35,24,Growth_Arrest,false,true,true
16,20,Proliferation,true,false,true
24,33,Proliferation,true,false,false
35,33,Proliferation,true,true,false
16,29,Proliferation,true,false,false
24,42,Growth_Arrest,false,false,true
16,38,Proliferation,true,false,true
36,16,Proliferation,true,true,true
28,12,Proliferation,true,false,false
17,12,Proliferation,true,true,false
36,25,Proliferation,true,true,false
28,21,Proliferation,true,false,true
17,21,Proliferation,true,false,true
36,34,Growth_Arrest,false,true,false
28,30,Growth_Arrest,false,true,false
17,30,Growth_Arrest,false,true,true
9,26,Growth_Arrest,false,true,false
28,39,Growth_Arrest,false,true,false
17,39,Proliferation,true,false,false
29,13,Growth_Arrest,false,true,false
21,9,Proliferation,true,false,false
32,9,Proliferation,true,true,false
27,43,Growth_Arrest,false,false,false
21,18,Proliferation,true,false,true
32,18,Growth_Arrest,false,true,false
13,14,Proliferation,true,true,false
39,26,Growth_Arrest,false,true,true
13,23,Proliferation,true,true,true
20,22,Proliferation,true,true,false
39,35,Growth_Arrest,false,false,false
20,31,Proliferation,true,false,false
31,31,Growth_Arrest,false,false,true
23,27,Proliferation,true,true,true
12,27,Proliferation,true,true,true
31,40,Proliferation,true,false,false
20,40,Proliferation,true,false,true
23,36,Proliferation,true,false,true
12,36,Proliferation,true,true,true
24,10,Proliferation,true,false,false
24,19,Proliferation,true,true,false
35,19,Proliferation,true,false,true
16,15,Proliferation,true,true,false
24,28,Proliferation,true,true,false
35,28,Proliferation,true,false,false
16,24,Proliferation,true,true,false
24,37,Growth_Arrest,false,true,true
35,37,Growth_Arrest,false,true,false
16,33,Proliferation,true,false,false
36,20,Proliferation,true,true,true
28,16,Proliferation,true,true,true
17,16,Proliferation,true,true,false
28,25,Growth_Arrest,false,true,false
17,25,Proliferation,true,true,true
9,21,Growth_Arrest,false,false,true
9,30,Growth_Arrest,false,false,false
29,8,Proliferation,true,true,true
42,27,Growth_Arrest,false,false,true
27,38,Growth_Arrest,false,true,true
19,34,Growth_Arrest,false,false,false
32,13,Proliferation,true,true,false
39,21,Proliferation,true,false,false
20,17,Proliferation,true,false,false
31,17,Proliferation,true,false,true
39,30,Proliferation,true,false,false
20,26,Growth_Arrest,false,true,true
31,26,Proliferation,true,true,false
23,22,Proliferation,true,false,false
12,22,Proliferation,true,true,true
20,35,Growth_Arrest,false,false,true
31,35,Growth_Arrest,false,true,false
23,31,Growth_Arrest,false,true,true
12,31,Proliferation,true,true,false
23,40,Growth_Arrest,false,true,false
24,14,Proliferation,true,true,true
35,14,Growth_Arrest,false,true,false
43,27,Proliferation,true,false,false
16,10,Proliferation,true,false,false
24,23,Proliferation,true,true,true
35,23,Proliferation,true,true,true
16,19,Proliferation,true,false,false
24,32,Growth_Arrest,false,false,true
35,32,Proliferation,true,false,false
16,28,Proliferation,true,false,true
16,37,Proliferation,true,true,true
36,15,Growth_Arrest,false,true,false
38,34,Proliferation,true,false,false
28,11,Growth_Arrest,false,false,false
17,11,Proliferation,true,true,true
28,20,Proliferation,true,false,false
30,39,Growth_Arrest,false,true,false
27,24,Proliferation,true,true,false
42,22,Proliferation,true,false,true
27,33,Growth_Arrest,false,false,false
19,29,Proliferation,true,false,true
8,29,Growth_Arrest,false,true,false
27,42,Growth_Arrest,false,true,false
42,31,Proliferation,true,true,false
19,38,Proliferation,true,false,false
11,34,Growth_Arrest,false,true,false
39,16,Proliferation,true,true,false
20,12,Proliferation,true,true,false
31,12,Proliferation,true,false,false
39,25,Proliferation,true,true,false
23,8,Proliferation,true,true,true
20,21,Growth_Arrest,false,false,true
31,21,Proliferation,true,true,true
39,34,Growth_Arrest,false,true,false
23,17,Proliferation,true,true,false
12,17,Growth_Arrest,false,false,true
20,30,Proliferation,true,false,true
31,30,Growth_Arrest,false,true,false
23,26,Proliferation,true,false,true
12,26,Proliferation,true,false,false
31,39,Proliferation,true,false,true
20,39,Growth_Arrest,false,true,false
23,35,Proliferation,true,false,true
12,35,Proliferation,true,false,false
24,9,Proliferation,true,true,true
34,41,Proliferation,true,true,false
24,18,Proliferation,true,false,true
35,18,Growth_Arrest,false,false,false
16,14,Growth_Arrest,false,true,true
24,27,Proliferation,true,true,false
35,27,Growth_Arrest,false,true,true
16,23,Proliferation,true,true,false
16,32,Growth_Arrest,false,true,false
38,29,Growth_Arrest,false,false,false
30,25,Growth_Arrest,false,true,true
15,36,Proliferation,true,true,true
38,38,Proliferation,true,true,true
30,34,Growth_Arrest,false,false,false
18,41,Proliferation,true,false,true
27,19,Proliferation,true,false,false
19,15,Proliferation,true,true,true
27,28,Growth_Arrest,false,false,false
19,24,Proliferation,true,false,true
42,26,Growth_Arrest,false,false,false
27,37,Growth_Arrest,false,true,true
11,20,Proliferation,true,true,false
8,24,Proliferation,true,false,true
19,33,Growth_Arrest,false,true,false
11,29,Growth_Arrest,false,false,false
39,20,Proliferation,true,true,false
20,16,Proliferation,true,false,false
31,16,Proliferation,true,false,true
39,29,Proliferation,true,false,true
23,12,Proliferation,true,false,true
20,25,Proliferation,true,false,true
31,25,Proliferation,true,false,false
23,21,Proliferation,true,true,false
12,21,Proliferation,true,false,true
20,34,Proliferation,true,true,true
31,34,Proliferation,true,true,true
23,30,Proliferation,true,true,false
12,30,Proliferation,true,true,true
23,39,Proliferation,true,false,true
34,36,Proliferation,true,true,true
24,13,Proliferation,true,false,false
26,32,Growth_Arrest,false,false,true
35,13,Proliferation,true,true,true
26,41,Proliferation,true,true,true
16,18,Proliferation,true,true,true
38,15,Proliferation,true,true,false
15,22,Proliferation,true,true,true
38,24,Proliferation,true,false,true
30,20,Proliferation,true,false,true
15,31,Proliferation,true,false,false
38,33,Growth_Arrest,false,true,true
30,29,Growth_Arrest,false,true,true
18,27,Growth_Arrest,false,false,true
18,36,Proliferation,true,true,false
30,38,Proliferation,true,true,false
27,14,Proliferation,true,true,false
19,10,Proliferation,true,false,false
27,23,Proliferation,true,false,true
19,19,Growth_Arrest,false,true,true
42,21,Proliferation,true,false,false
27,32,Proliferation,true,true,false
11,15,Proliferation,true,false,false
19,28,Growth_Arrest,false,true,false
8,28,Proliferation,true,true,false
27,41,Growth_Arrest,false,false,false
11,24,Growth_Arrest,false,true,false
42,30,Proliferation,true,false,true
19,37,Growth_Arrest,false,false,true
11,33,Proliferation,true,true,false
39,15,Proliferation,true,true,false
20,11,Growth_Arrest,false,true,true
31,11,Proliferation,true,false,false
39,24,Proliferation,true,false,true
20,20,Proliferation,true,false,false
31,20,Proliferation,true,true,true
23,16,Proliferation,true,true,false
12,16,Proliferation,true,false,true
23,25,Proliferation,true,true,true
12,25,Proliferation,true,true,true
34,22,Proliferation,true,true,true
34,31,Growth_Arrest,false,true,false
24,8,Proliferation,true,false,true
26,27,Growth_Arrest,false,true,true
37,27,Proliferation,true,false,false
34,40,Proliferation,true,true,true
26,36,Proliferation,true,true,true
37,36,Proliferation,true,true,false
15,17,Proliferation,true,false,true
38,19,Growth_Arrest,false,false,true
30,15,Proliferation,true,false,true
15,26,Proliferation,true,true,true
38,28,Growth_Arrest,false,false,false
30,24,Proliferation,true,false,false
18,22,Proliferation,true,false,false
15,35,Growth_Arrest,false,false,true
38,37,Proliferation,true,true,true
30,33,Proliferation,true,true,true
18,31,Proliferation,true,false,true
27,9,Proliferation,true,true,true
18,40,Proliferation,true,false,false
30,42,Growth_Arrest,false,false,true
27,18,Proliferation,true,true,true
19,14,Proliferation,true,true,true
27,27,Proliferation,true,false,false
19,23,Proliferation,true,true,false
42,25,Proliferation,true,false,true
8,23,Proliferation,true,true,false
11,19,Proliferation,true,true,false
19,32,Proliferation,true,true,false
