# origin=center, cell_size_um=20.0, domain_size_um=1500.0, description="Same 500-cell spheroid positions as initial_cells_500_center_1500.csv, every cell Quiescent with glycoATP ON and mitoATP OFF (stability search start state; Growth_Arrest would halve consumption in the metabolism node)"
x,y,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
2,7,Quiescent,false,true,false
7,-2,Quiescent,false,true,false
7,2,Quiescent,false,true,false
-7,-3,Quiescent,false,true,false
-7,3,Quiescent,false,true,false
-3,-7,Quiescent,false,true,false
-3,7,Quiescent,false,true,false
3,-7,Quiescent,false,true,false
3,7,Quiescent,false,true,false
7,-3,Quiescent,false,true,false
7,3,Quiescent,false,true,false
-6,-5,Quiescent,false,true,false
-6,5,Quiescent,false,true,false
-5,-6,Quiescent,false,true,false
-5,6,Quiescent,false,true,false
5,-6,Quiescent,false,true,false
5,6,Quiescent,false,true,false
6,-5,Quiescent,false,true,false
6,5,Quiescent,false,true,false
-8,0,Quiescent,false,true,false
0,-8,Quiescent,false,true,false
0,8,Quiescent,false,true,false
8,0,Quiescent,false,true,false
-8,-1,Quiescent,false,true,false
-8,1,Quiescent,false,true,false
-7,-4,Quiescent,false,true,false
-7,4,Quiescent,false,true,false
-4,-7,Quiescent,false,true,false
-4,7,Quiescent,false,true,false
-1,-8,Quiescent,false,true,false
-1,8,Quiescent,false,true,false
1,-8,Quiescent,false,true,false
1,8,Quiescent,false,true,false
4,-7,Quiescent,false,true,false
4,7,Quiescent,false,true,false
7,-4,Quiescent,false,true,false
7,4,Quiescent,false,true,false
8,-1,Quiescent,false,true,false
8,1,Quiescent,false,true,false
-8,-2,Quiescent,false,true,false
-8,2,Quiescent,false,true,false
-2,-8,Quiescent,false,true,false
-2,8,Quiescent,false,true,false
2,-8,Quiescent,false,true,false
2,8,Quiescent,false,true,false
8,-2,Quiescent,false,true,false
8,2,Quiescent,false,true,false
-6,-6,Quiescent,false,true,false
-6,6,Quiescent,false,true,false
6,-6,Quiescent,false,true,false
6,6,Quiescent,false,true,false
-8,-3,Quiescent,false,true,false
-8,3,Quiescent,false,true,false
-3,-8,Quiescent,false,true,false
-3,8,Quiescent,false,true,false
3,-8,Quiescent,false,true,false
3,8,Quiescent,false,true,false
8,-3,Quiescent,false,true,false
8,3,Quiescent,false,true,false
-7,-5,Quiescent,false,true,false
-7,5,Quiescent,false,true,false
-5,-7,Quiescent,false,true,false
-5,7,Quiescent,false,true,false
5,-7,Quiescent,false,true,false
5,7,Quiescent,false,true,false
7,-5,Quiescent,false,true,false
7,5,Quiescent,false,true,false
-8,-4,Quiescent,false,true,false
-8,4,Quiescent,false,true,false
-4,-8,Quiescent,false,true,false
-4,8,Quiescent,false,true,false
4,-8,Quiescent,false,true,false
4,8,Quiescent,false,true,false
8,-4,Quiescent,false,true,false
8,4,Quiescent,false,true,false
-9,0,Quiescent,false,true,false
0,-9,Quiescent,false,true,false
0,9,Quiescent,false,true,false
9,0,Quiescent,false,true,false
-9,-1,Quiescent,false,true,false
-9,1,Quiescent,false,true,false
-1,-9,Quiescent,false,true,false
-1,9,Quiescent,false,true,false
1,-9,Quiescent,false,true,false
1,9,Quiescent,false,true,false
9,-1,Quiescent,false,true,false
9,1,Quiescent,false,true,false
-9,-2,Quiescent,false,true,false
-9,2,Quiescent,false,true,false
-7,-6,Quiescent,false,true,false
-7,6,Quiescent,false,true,false
-6,-7,Quiescent,false,true,false
-6,7,Quiescent,false,true,false
-2,-9,Quiescent,false,true,false
-2,9,Quiescent,false,true,false
2,-9,Quiescent,false,true,false
2,9,Quiescent,false,true,false
6,-7,Quiescent,false,true,false
6,7,Quiescent,false,true,false
7,-6,Quiescent,false,true,false
7,6,Quiescent,false,true,false
9,-2,Quiescent,false,true,false
9,2,Quiescent,false,true,false
-8,-5,Quiescent,false,true,false
-8,5,Quiescent,false,true,false
-5,-8,Quiescent,false,true,false
-5,8,Quiescent,false,true,false
5,-8,Quiescent,false,true,false
5,8,Quiescent,false,true,false
8,-5,Quiescent,false,true,false
8,5,Quiescent,false,true,false
-9,-3,Quiescent,false,true,false
-9,3,Quiescent,false,true,false
-3,-9,Quiescent,false,true,false
-3,9,Quiescent,false,true,false
3,-9,Quiescent,false,true,false
3,9,Quiescent,false,true,false
9,-3,Quiescent,false,true,false
9,3,Quiescent,false,true,false
-9,-4,Quiescent,false,true,false
-9,4,Quiescent,false,true,false
-4,-9,Quiescent,false,true,false
-4,9,Quiescent,false,true,false
4,-9,Quiescent,false,true,false
4,9,Quiescent,false,true,false
9,-4,Quiescent,false,true,false
9,4,Quiescent,false,true,false
-7,-7,Quiescent,false,true,false
-7,7,Quiescent,false,true,false
7,-7,Quiescent,false,true,false
7,7,Quiescent,false,true,false
-10,0,Quiescent,false,true,false
-8,-6,Quiescent,false,true,false
-8,6,Quiescent,false,true,false
-6,-8,Quiescent,false,true,false
-6,8,Quiescent,false,true,false
0,-10,Quiescent,false,true,false
0,10,Quiescent,false,true,false
6,-8,Quiescent,false,true,false
6,8,Quiescent,false,true,false
8,-6,Quiescent,false,true,false
8,6,Quiescent,false,true,false
10,0,Quiescent,false,true,false
-10,-1,Quiescent,false,true,false
-10,1,Quiescent,false,true,false
-1,-10,Quiescent,false,true,false
-1,10,Quiescent,false,true,false
1,-10,Quiescent,false,true,false
1,10,Quiescent,false,true,false
10,-1,Quiescent,false,true,false
10,1,Quiescent,false,true,false
-10,-2,Quiescent,false,true,false
-10,2,Quiescent,false,true,false
-2,-10,Quiescent,false,true,false
-2,10,Quiescent,false,true,false
2,-10,Quiescent,false,true,false
2,10,Quiescent,false,true,false
10,-2,Quiescent,false,true,false
10,2,Quiescent,false,true,false
-9,-5,Quiescent,false,true,false
-9,5,Quiescent,false,true,false
-5,-9,Quiescent,false,true,false
-5,9,Quiescent,false,true,false
5,-9,Quiescent,false,true,false
5,9,Quiescent,false,true,false
9,-5,Quiescent,false,true,false
9,5,Quiescent,false,true,false
-10,-3,Quiescent,false,true,false
-10,3,Quiescent,false,true,false
-3,-10,Quiescent,false,true,false
-3,10,Quiescent,false,true,false
3,-10,Quiescent,false,true,false
3,10,Quiescent,false,true,false
10,-3,Quiescent,false,true,false
10,3,Quiescent,false,true,false
-8,-7,Quiescent,false,true,false
-8,7,Quiescent,false,true,false
-7,-8,Quiescent,false,true,false
-7,8,Quiescent,false,true,false
7,-8,Quiescent,false,true,false
7,8,Quiescent,false,true,false
8,-7,Quiescent,false,true,false
8,7,Quiescent,false,true,false
-10,-4,Quiescent,false,true,false
-10,4,Quiescent,false,true,false
-4,-10,Quiescent,false,true,false
-4,10,Quiescent,false,true,false
4,-10,Quiescent,false,true,false
4,10,Quiescent,false,true,false
10,-4,Quiescent,false,true,false
10,4,Quiescent,false,true,false
-9,-6,Quiescent,false,true,false
-9,6,Quiescent,false,true,false
-6,-9,Quiescent,false,true,false
-6,9,Quiescent,false,true,false
6,-9,Quiescent,false,true,false
6,9,Quiescent,false,true,false
9,-6,Quiescent,false,true,false
9,6,Quiescent,false,true,false
-11,0,Quiescent,false,true,false
0,-11,Quiescent,false,true,false
0,11,Quiescent,false,true,false
11,0,Quiescent,false,true,false
-11,-1,Quiescent,false,true,false
-11,1,Quiescent,false,true,false
-1,-11,Quiescent,false,true,false
-1,11,Quiescent,false,true,false
1,-11,Quiescent,false,true,false
1,11,Quiescent,false,true,false
11,-1,Quiescent,false,true,false
11,1,Quiescent,false,true,false
-11,-2,Quiescent,false,true,false
-11,2,Quiescent,false,true,false
-10,-5,Quiescent,false,true,false
-10,5,Quiescent,false,true,false
-5,-10,Quiescent,false,true,false
-5,10,Quiescent,false,true,false
-2,-11,Quiescent,false,true,false
-2,11,Quiescent,false,true,false
2,-11,Quiescent,false,true,false
2,11,Quiescent,false,true,false
5,-10,Quiescent,false,true,false
5,10,Quiescent,false,true,false
10,-5,Quiescent,false,true,false
10,5,Quiescent,false,true,false
11,-2,Quiescent,false,true,false
11,2,Quiescent,false,true,false
-8,-8,Quiescent,false,true,false
-8,8,Quiescent,false,true,false
8,-8,Quiescent,false,true,false
8,8,Quiescent,false,true,false
-11,-3,Quiescent,false,true,false
-11,3,Quiescent,false,true,false
-9,-7,Quiescent,false,true,false
-9,7,Quiescent,false,true,false
-7,-9,Quiescent,false,true,false
-7,9,Quiescent,false,true,false
-3,-11,Quiescent,false,true,false
-3,11,Quiescent,false,true,false
3,-11,Quiescent,false,true,false
3,11,Quiescent,false,true,false
7,-9,Quiescent,false,true,false
7,9,Quiescent,false,true,false
9,-7,Quiescent,false,true,false
9,7,Quiescent,false,true,false
11,-3,Quiescent,false,true,false
11,3,Quiescent,false,true,false
-10,-6,Quiescent,false,true,false
-10,6,Quiescent,false,true,false
-6,-10,Quiescent,false,true,false
-6,10,Quiescent,false,true,false
6,-10,Quiescent,false,true,false
6,10,Quiescent,false,true,false
10,-6,Quiescent,false,true,false
10,6,Quiescent,false,true,false
-11,-4,Quiescent,false,true,false
-11,4,Quiescent,false,true,false
-4,-11,Quiescent,false,true,false
-4,11,Quiescent,false,true,false
4,-11,Quiescent,false,true,false
4,11,Quiescent,false,true,false
11,-4,Quiescent,false,true,false
11,4,Quiescent,false,true,false
-12,0,Quiescent,false,true,false
0,-12,Quiescent,false,true,false
0,12,Quiescent,false,true,false
12,0,Quiescent,false,true,false
-12,-1,Quiescent,false,true,false
-12,1,Quiescent,false,true,false
-9,-8,Quiescent,false,true,false
-9,8,Quiescent,false,true,false
-8,-9,Quiescent,false,true,false
-8,9,Quiescent,false,true,false
-1,-12,Quiescent,false,true,false
-1,12,Quiescent,false,true,false
1,-12,Quiescent,false,true,false
1,12,Quiescent,false,true,false
8,-9,Quiescent,false,true,false
8,9,Quiescent,false,true,false
9,-8,Quiescent,false,true,false
9,8,Quiescent,false,true,false
12,-1,Quiescent,false,true,false
12,1,Quiescent,false,true,false
-11,-5,Quiescent,false,true,false
-11,5,Quiescent,false,true,false
-5,-11,Quiescent,false,true,false
-5,11,Quiescent,false,true,false
5,-11,Quiescent,false,true,false
5,11,Quiescent,false,true,false
11,-5,Quiescent,false,true,false
11,5,Quiescent,false,true,false
-12,-2,Quiescent,false,true,false
-12,2,Quiescent,false,true,false
-2,-12,Quiescent,false,true,false
-2,12,Quiescent,false,true,false
2,-12,Quiescent,false,true,false
2,12,Quiescent,false,true,false
12,-2,Quiescent,false,true,false
12,2,Quiescent,false,true,false
-10,-7,Quiescent,false,true,false
-10,7,Quiescent,false,true,false
-7,-10,Quiescent,false,true,false
-7,10,Quiescent,false,true,false
7,-10,Quiescent,false,true,false
7,10,Quiescent,false,true,false
10,-7,Quiescent,false,true,false
10,7,Quiescent,false,true,false
-12,-3,Quiescent,false,true,false
-12,3,Quiescent,false,true,false
-3,-12,Quiescent,false,true,false
-3,12,Quiescent,false,true,false
3,-12,Quiescent,false,true,false
3,12,Quiescent,false,true,false
12,-3,Quiescent,false,true,false
12,3,Quiescent,false,true,false
-11,-6,Quiescent,false,true,false
-11,6,Quiescent,false,true,false
-6,-11,Quiescent,false,true,false
-6,11,Quiescent,false,true,false
6,-11,Quiescent,false,true,false
6,11,Quiescent,false,true,false
11,-6,Quiescent,false,true,false
11,6,Quiescent,false,true,false
-12,-4,Quiescent,false,true,false
-12,4,Quiescent,false,true,false
-4,-12,Quiescent,false,true,false
