# origin=center, cell_size_um=20.0, domain_size_um=3000.0, description="Spheroid pattern with 8000 cells"
x,y,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
6,-29,Proliferation,true,true,true
24,-8,Proliferation,true,false,false
44,-22,Proliferation,true,false,true
34,29,Growth_Arrest,false,false,true
-7,27,Proliferation,true,true,true
-22,6,Growth_Arrest,false,true,true
4,34,Growth_Arrest,false,true,false
3,-46,Growth_Arrest,false,true,true
1,-19,Proliferation,true,false,true
27,21,Proliferation,true,false,false
12,-41,Growth_Arrest,false,true,true
-40,-6,Proliferation,true,true,false
-39,23,Proliferation,true,true,true
21,-29,Proliferation,true,false,false
-17,24,Proliferation,true,false,false
7,21,Growth_Arrest,false,true,true
-16,-30,Proliferation,true,false,true
9,-32,Proliferation,true,true,true
-7,40,Proliferation,true,false,true
-16,34,Growth_Arrest,false,true,false
24,31,Growth_Arrest,false,false,true
30,7,Growth_Arrest,false,false,false
-13,29,Proliferation,true,true,true
-13,-7,Growth_Arrest,false,false,true
19,32,Proliferation,true,true,false
-43,-2,Growth_Arrest,false,false,true
-18,2,Proliferation,true,true,false
28,-23,Proliferation,true,false,true
3,-10,Proliferation,true,false,false
26,-12,Proliferation,true,false,false
20,20,Proliferation,true,false,false
-12,29,Growth_Arrest,false,true,true
4,-10,Proliferation,true,true,true
41,-18,Proliferation,true,false,false
11,-24,Proliferation,true,true,true
-13,44,Proliferation,true,false,false
19,45,Growth_Arrest,false,true,true
-5,49,Proliferation,true,true,false
-7,-15,Growth_Arrest,false,false,true
16,40,Proliferation,true,false,false
-38,31,Proliferation,true,true,false
27,-3,Growth_Arrest,false,true,true
-11,-1,Proliferation,true,true,true
-5,-2,Proliferation,true,false,true
9,42,Proliferation,true,false,true
-5,-35,Growth_Arrest,false,true,false
16,-36,Proliferation,true,true,true
-11,-48,Proliferation,true,true,false
-19,-29,Proliferation,true,true,false
-9,22,Proliferation,true,false,true
-32,24,Growth_Arrest,false,true,false
15,38,Proliferation,true,true,true
0,-26,Growth_Arrest,false,false,false
-30,10,Growth_Arrest,false,true,false
10,17,Proliferation,true,true,false
26,-4,Proliferation,true,false,false
-6,-36,Proliferation,true,false,true
5,-6,Growth_Arrest,false,true,true
-27,-39,Proliferation,true,false,true
44,-14,Proliferation,true,false,false
7,-5,Growth_Arrest,false,true,true
22,-28,Growth_Arrest,false,true,false
29,-39,Proliferation,true,true,false
-10,23,Growth_Arrest,false,true,false
-19,41,Proliferation,true,true,true
10,-11,Growth_Arrest,false,true,true
-32,-23,Proliferation,true,true,false
-39,-17,Proliferation,true,true,true
26,24,Proliferation,true,true,false
3,-26,Proliferation,true,true,false
-30,29,Growth_Arrest,false,true,false
-6,4,Proliferation,true,false,false
-20,-14,Growth_Arrest,false,true,true
-48,1,Proliferation,true,true,true
15,-14,Growth_Arrest,false,true,false
-3,-3,Proliferation,true,false,false
8,23,Proliferation,true,false,false
35,34,Growth_Arrest,false,true,true
6,33,Proliferation,true,false,true
4,-37,Proliferation,true,false,false
-29,14,Proliferation,true,true,true
10,-26,Growth_Arrest,false,false,true
-14,-7,Proliferation,true,false,true
-8,-24,Growth_Arrest,false,true,true
9,46,Proliferation,true,false,true
-30,27,Proliferation,true,true,false
14,4,Proliferation,true,true,true
3,48,Proliferation,true,false,true
34,17,Proliferation,true,false,true
-1,41,Proliferation,true,true,true
-21,-12,Growth_Arrest,false,true,false
30,38,Proliferation,true,true,false
4,37,Proliferation,true,true,false
6,-38,Proliferation,true,true,true
-16,-17,Proliferation,true,false,false
17,33,Proliferation,true,true,false
7,14,Proliferation,true,false,false
-41,20,Proliferation,true,true,false
18,-44,Proliferation,true,false,true
-26,-8,Growth_Arrest,false,true,true
10,26,Proliferation,true,false,false
-11,-29,Growth_Arrest,false,true,false
15,22,Growth_Arrest,false,true,true
11,45,Growth_Arrest,false,true,false
36,9,Proliferation,true,false,false
8,-6,Proliferation,true,false,false
45,19,Proliferation,true,true,true
-14,-4,Proliferation,true,true,false
37,-28,Proliferation,true,true,false
-32,3,Growth_Arrest,false,false,false
0,46,Proliferation,true,true,true
30,-32,Proliferation,true,true,false
-28,-29,Proliferation,true,true,true
-30,17,Growth_Arrest,false,true,false
46,11,Proliferation,true,false,false
22,-6,Proliferation,true,true,false
-45,2,Proliferation,true,false,true
8,-41,Proliferation,true,true,false
13,42,Growth_Arrest,false,false,true
13,-22,Proliferation,true,true,false
40,-29,Growth_Arrest,false,true,true
28,-3,Proliferation,true,false,true
-49,-1,Proliferation,true,true,true
15,31,Growth_Arrest,false,false,false
27,-30,Proliferation,true,false,true
46,-5,Proliferation,true,false,true
-16,28,Proliferation,true,false,false
-35,18,Proliferation,true,false,false
35,11,Growth_Arrest,false,false,false
36,-11,Growth_Arrest,false,true,false
-30,16,Growth_Arrest,false,false,true
10,-16,Growth_Arrest,false,true,true
-17,43,Proliferation,true,true,false
4,-26,Proliferation,true,true,true
-32,8,Proliferation,true,false,false
-30,28,Proliferation,true,true,false
-16,6,Proliferation,true,false,true
-3,41,Growth_Arrest,false,false,false
2,-2,Growth_Arrest,false,true,false
15,-28,Proliferation,true,false,true
-28,-30,Proliferation,true,true,true
4,23,Growth_Arrest,false,true,false
15,-7,Growth_Arrest,false,true,true
13,-10,Proliferation,true,false,false
37,-6,Proliferation,true,false,true
-36,4,Growth_Arrest,false,false,true
-1,-31,Proliferation,true,true,true
-45,5,Proliferation,true,false,false
-17,36,Growth_Arrest,false,false,false
32,-37,Proliferation,true,false,false
-41,-23,Growth_Arrest,false,true,true
-13,15,Growth_Arrest,false,true,true
-13,-44,Proliferation,true,false,true
-6,-47,Proliferation,true,false,true
-2,27,Proliferation,true,false,false
12,34,Growth_Arrest,false,true,false
28,22,Proliferation,true,false,true
34,22,Growth_Arrest,false,false,true
-14,-38,Growth_Arrest,false,false,true
-36,-5,Growth_Arrest,false,true,false
-14,0,Growth_Arrest,false,false,false
-12,-39,Growth_Arrest,false,false,false
-23,0,Proliferation,true,true,false
14,10,Growth_Arrest,false,false,true
17,-24,Proliferation,true,true,true
38,16,Proliferation,true,true,false
-27,16,Proliferation,true,true,true
-13,-3,Proliferation,true,false,true
11,47,Growth_Arrest,false,true,true
-20,19,Proliferation,true,true,true
-31,27,Proliferation,true,false,true
-41,-8,Proliferation,true,false,false
-35,31,Proliferation,true,true,false
-33,-29,Proliferation,true,true,false
-30,-14,Proliferation,true,false,false
42,-4,Proliferation,true,true,false
34,-30,Proliferation,true,true,false
-25,16,Growth_Arrest,false,true,true
-26,1,Proliferation,true,false,true
28,-42,Growth_Arrest,false,false,false
31,-5,Growth_Arrest,false,false,false
-34,-20,Proliferation,true,true,false
-32,-14,Proliferation,true,false,true
-21,-36,Growth_Arrest,false,true,false
25,-8,Growth_Arrest,false,true,true
43,-13,Proliferation,true,false,false
32,-23,Growth_Arrest,false,false,false
23,30,Growth_Arrest,false,false,false
29,16,Growth_Arrest,false,true,true
34,-33,Proliferation,true,true,true
27,31,Proliferation,true,false,true
29,-5,Proliferation,true,false,true
-29,23,Proliferation,true,true,true
20,0,Proliferation,true,true,false
-26,-43,Growth_Arrest,false,false,true
-3,-47,Proliferation,true,false,true
-4,4,Proliferation,true,true,false
-6,26,Proliferation,true,true,false
24,-39,Growth_Arrest,false,false,true
27,41,Proliferation,true,false,false
-38,28,Proliferation,true,true,false
-33,29,Growth_Arrest,false,false,true
-7,3,Growth_Arrest,false,false,true
17,-11,Growth_Arrest,false,true,false
-40,-20,Proliferation,true,false,false
34,-35,Proliferation,true,true,true
-29,-10,Growth_Arrest,false,true,false
47,-15,Proliferation,true,true,true
38,21,Growth_Arrest,false,false,true
31,19,Proliferation,true,true,true
16,-47,Proliferation,true,true,true
32,-10,Proliferation,true,true,false
19,-19,Proliferation,true,true,false
20,-41,Proliferation,true,false,false
-25,19,Proliferation,true,false,true
-4,-4,Proliferation,true,true,true
-10,31,Growth_Arrest,false,true,false
16,32,Growth_Arrest,false,false,false
28,-19,Proliferation,true,true,true
-3,26,Proliferation,true,false,false
35,3,Proliferation,true,true,true
-8,27,Growth_Arrest,false,false,false
-25,-19,Proliferation,true,false,true
-22,-33,Growth_Arrest,false,false,false
43,9,Proliferation,true,false,true
-30,39,Proliferation,true,true,false
-3,-1,Proliferation,true,false,false
40,-5,Growth_Arrest,false,true,false
-32,-18,Growth_Arrest,false,false,true
-9,42,Proliferation,true,true,false
12,27,Proliferation,true,true,true
37,-24,Growth_Arrest,false,true,true
34,-28,Proliferation,true,true,true
-14,22,Proliferation,true,false,true
14,47,Proliferation,true,false,false
37,-29,Growth_Arrest,false,false,false
-36,-26,Growth_Arrest,false,true,true
17,-37,Proliferation,true,false,true
11,-36,Growth_Arrest,false,true,false
-27,-34,Proliferation,true,false,true
-48,16,Growth_Arrest,false,true,false
-21,24,Proliferation,true,false,true
15,-34,Growth_Arrest,false,true,false
43,-20,Proliferation,true,true,false
48,-10,Growth_Arrest,false,false,true
-12,24,Proliferation,true,true,false
23,-34,Proliferation,true,true,true
-28,26,Proliferation,true,false,true
39,16,Proliferation,true,true,false
-8,40,Growth_Arrest,false,true,true
4,16,Proliferation,true,false,true
10,-14,Proliferation,true,true,true
-13,-11,Proliferation,true,true,false
-4,-25,Proliferation,true,false,true
-40,24,Proliferation,true,true,true
-7,-44,Proliferation,true,false,true
7,-11,Proliferation,true,true,false
18,-10,Proliferation,true,false,true
-36,-7,Proliferation,true,true,false
14,34,Proliferation,true,false,false
26,25,Growth_Arrest,false,true,true
-7,11,Proliferation,true,true,true
-27,4,Proliferation,true,false,false
8,22,Proliferation,true,false,false
24,24,Proliferation,true,true,false
-29,4,Growth_Arrest,false,false,false
3,46,Proliferation,true,true,false
29,30,Proliferation,true,false,false
36,24,Growth_Arrest,false,false,true
-15,-36,Proliferation,true,false,false
-10,24,Proliferation,true,false,false
-3,36,Proliferation,true,false,true
13,-40,Growth_Arrest,false,false,false
25,1,Growth_Arrest,false,true,true
17,-2,Proliferation,true,true,false
33,33,Proliferation,true,false,true
24,-13,Proliferation,true,true,false
-19,-36,Growth_Arrest,false,false,true
44,-16,Proliferation,true,false,false
43,12,Proliferation,true,true,true
7,5,Proliferation,true,false,false
43,-19,Proliferation,true,true,false
45,7,Proliferation,true,true,true
20,4,Proliferation,true,true,true
-42,-7,Proliferation,true,true,true
37,-17,Proliferation,true,false,false
-19,31,Proliferation,true,false,true
15,-24,Proliferation,true,true,true
-23,38,Growth_Arrest,false,true,true
14,-28,Proliferation,true,true,true
7,29,Proliferation,true,false,false
-27,-40,Proliferation,true,true,false
-26,13,Proliferation,true,false,false
11,-10,Proliferation,true,false,true
26,-10,Proliferation,true,true,true
16,-45,Proliferation,true,true,true
20,9,Proliferation,true,false,true
32,-27,Proliferation,true,false,true
-23,-11,Proliferation,true,false,true
13,24,Proliferation,true,true,true
-22,-30,Proliferation,true,true,false
-32,5,Proliferation,true,true,false
9,-4,Growth_Arrest,false,false,true
38,19,Proliferation,true,true,true
3,-39,Proliferation,true,false,true
30,-29,Proliferation,true,true,true
37,-18,Proliferation,true,true,true
-39,-5,Proliferation,true,false,true
23,19,Proliferation,true,true,false
4,36,Growth_Arrest,false,false,false
-9,-18,Proliferation,true,true,false
-23,13,Growth_Arrest,false,false,true
0,32,Proliferation,true,false,true
-34,-10,Proliferation,true,true,true
42,0,Growth_Arrest,false,true,false
-26,5,Growth_Arrest,false,true,false
5,-5,Proliferation,true,false,true
23,29,Proliferation,true,false,true
-23,3,Proliferation,true,false,false
5,-16,Proliferation,true,false,true
-3,34,Proliferation,true,true,false
6,9,Proliferation,true,false,true
-1,-24,Proliferation,true,false,false
-45,6,Growth_Arrest,false,true,false
-31,-18,Proliferation,true,true,false
-1,49,Proliferation,true,false,false
-35,-12,Proliferation,true,true,false
2,32,Proliferation,true,false,false
13,-29,Growth_Arrest,false,true,false
7,-12,Proliferation,true,true,false
24,33,Proliferation,true,true,true
1,31,Growth_Arrest,false,true,true
4,-27,Proliferation,true,true,true
-24,-20,Growth_Arrest,false,false,false
6,-25,Growth_Arrest,false,false,true
-14,-29,Growth_Arrest,false,false,true
-35,-24,Proliferation,true,true,false
7,-40,Proliferation,true,false,false
-6,-34,Growth_Arrest,false,true,false
-46,-17,Proliferation,true,false,true
-48,2,Proliferation,true,false,false
-2,-37,Proliferation,true,false,false
22,-2,Proliferation,true,false,false
-43,26,Growth_Arrest,false,true,true
-30,1,Proliferation,true,false,false
-40,-29,Proliferation,true,true,true
-8,-11,Proliferation,true,false,false
24,10,Proliferation,true,true,false
26,41,Growth_Arrest,false,false,false
-11,43,Growth_Arrest,false,false,false
-22,-2,Proliferation,true,true,false
-50,4,Proliferation,true,true,false
-43,-17,Growth_Arrest,false,false,true
-31,1,Proliferation,true,true,false
-26,3,Growth_Arrest,false,false,true
36,-7,Growth_Arrest,false,true,true
-38,9,Proliferation,true,true,false
-42,-18,Proliferation,true,false,true
39,7,Proliferation,true,false,true
-17,25,Proliferation,true,true,true
10,5,Proliferation,true,true,false
4,-49,Growth_Arrest,false,false,true
12,41,Growth_Arrest,false,true,false
-24,29,Proliferation,true,false,false
-19,-37,Proliferation,true,true,true
23,35,Proliferation,true,false,false
-31,-20,Proliferation,true,false,false
34,-13,Proliferation,true,true,false
-21,7,Proliferation,true,true,true
4,-34,Proliferation,true,true,false
-24,-6,Proliferation,true,false,false
16,-4,Proliferation,true,false,false
20,-9,Proliferation,true,false,false
13,0,Growth_Arrest,false,true,true
-39,9,Growth_Arrest,false,true,false
-11,32,Proliferation,true,false,false
46,-16,Proliferation,true,false,false
-14,-17,Proliferation,true,true,true
-28,-11,Growth_Arrest,false,false,true
17,-23,Proliferation,true,true,true
16,9,Proliferation,true,false,true
15,-23,Proliferation,true,false,false
-37,-9,Proliferation,true,false,false
5,-49,Proliferation,true,true,false
-22,45,Growth_Arrest,false,false,true
26,4,Proliferation,true,true,true
-28,0,Proliferation,true,true,false
-3,48,Growth_Arrest,false,false,true
-2,14,Proliferation,true,true,false
-45,3,Proliferation,true,false,false
-48,-10,Proliferation,true,true,true
-14,39,Growth_Arrest,false,true,true
25,19,Proliferation,true,true,false
-9,8,Proliferation,true,true,false
-37,-33,Proliferation,true,true,true
-11,17,Proliferation,true,false,true
38,-3,Proliferation,true,true,true
-23,-39,Proliferation,true,true,true
18,-3,Growth_Arrest,false,true,true
-24,-45,Proliferation,true,false,false
16,15,Proliferation,true,true,false
36,-13,Proliferation,true,true,false
-27,-8,Growth_Arrest,false,true,true
-2,30,Growth_Arrest,false,false,false
10,8,Growth_Arrest,false,true,false
34,21,Proliferation,true,false,true
-14,-40,Growth_Arrest,false,true,false
-33,37,Growth_Arrest,false,true,true
-16,-37,Growth_Arrest,false,true,true
10,-19,Growth_Arrest,false,false,false
44,-12,Proliferation,true,true,false
-31,-25,Proliferation,true,true,true
29,-32,Growth_Arrest,false,true,false
-22,29,Proliferation,true,true,true
30,29,Proliferation,true,true,false
9,22,Proliferation,true,false,false
-3,-22,Growth_Arrest,false,false,true
-14,-2,Growth_Arrest,false,true,true
4,-33,Proliferation,true,false,false
-4,-2,Growth_Arrest,false,true,false
2,3,Growth_Arrest,false,true,false
22,-4,Proliferation,true,true,false
26,-14,Growth_Arrest,false,true,false
-46,9,Growth_Arrest,false,true,false
42,12,Proliferation,true,true,false
-20,-34,Proliferation,true,false,false
25,-30,Growth_Arrest,false,false,false
34,-27,Proliferation,true,true,true
26,15,Growth_Arrest,false,true,false
11,5,Growth_Arrest,false,false,true
6,45,Proliferation,true,true,true
16,3,Proliferation,true,false,false
-33,-4,Proliferation,true,false,true
27,37,Proliferation,true,false,false
-34,29,Proliferation,true,true,false
-2,40,Growth_Arrest,false,false,true
-13,-42,Growth_Arrest,false,true,true
15,-48,Proliferation,true,true,true
-14,-25,Proliferation,true,true,false
8,-48,Proliferation,true,true,true
-20,29,Growth_Arrest,false,false,true
-3,-35,Proliferation,true,true,false
-17,28,Growth_Arrest,false,true,false
46,-18,Growth_Arrest,false,true,false
5,-44,Proliferation,true,false,false
-8,-42,Proliferation,true,false,true
37,27,Growth_Arrest,false,true,true
-43,15,Growth_Arrest,false,true,true
6,-28,Proliferation,true,true,true
-9,15,Proliferation,true,false,true
-14,-13,Proliferation,true,true,false
-6,8,Proliferation,true,true,false
-19,26,Proliferation,true,false,false
-2,-8,Growth_Arrest,false,false,true
2,7,Growth_Arrest,false,true,false
3,0,Growth_Arrest,false,false,false
-7,-25,Growth_Arrest,false,true,false
-40,10,Proliferation,true,false,true
21,21,Growth_Arrest,false,false,true
-10,39,Proliferation,true,true,false
-24,-30,Growth_Arrest,false,true,false
12,-20,Proliferation,true,true,false
-39,13,Proliferation,true,true,true
4,8,Proliferation,true,true,true
-34,22,Proliferation,true,false,false
-5,4,Proliferation,true,true,false
-17,-29,Growth_Arrest,false,false,true
10,-4,Growth_Arrest,false,true,false
-31,15,Growth_Arrest,false,true,true
-40,-18,Proliferation,true,false,false
-40,6,Proliferation,true,true,true
31,26,Growth_Arrest,false,false,false
36,-10,Proliferation,true,false,true
6,10,Proliferation,true,true,true
2,-42,Proliferation,true,true,false
42,1,Growth_Arrest,false,false,false
37,11,Proliferation,true,false,false
38,6,Proliferation,true,true,true
3,-14,Proliferation,true,false,true
-16,13,Growth_Arrest,false,true,true
15,40,Growth_Arrest,false,true,false
-33,22,Proliferation,true,true,false
-14,-12,Proliferation,true,true,true
3,-21,Proliferation,true,false,true
20,34,Growth_Arrest,false,true,true
-14,-10,Growth_Arrest,false,false,true
44,-13,Proliferation,true,false,false
38,29,Growth_Arrest,false,false,false
28,2,Proliferation,true,false,true
-22,-25,Proliferation,true,true,true
-21,-26,Proliferation,true,false,false
18,-19,Proliferation,true,true,true
32,17,Proliferation,true,true,false
-25,3,Proliferation,true,true,true
0,-17,Proliferation,true,false,false
-11,-44,Proliferation,true,false,false
-26,-6,Growth_Arrest,false,true,true
-6,-5,Proliferation,true,true,false
-31,9,Proliferation,true,false,false
-6,-41,Proliferation,true,false,true
5,24,Growth_Arrest,false,true,false
25,-16,Proliferation,true,true,true
-8,-22,Proliferation,true,true,true
8,12,Growth_Arrest,false,true,true
41,12,Growth_Arrest,false,true,true
22,13,Growth_Arrest,false,true,false
-42,-6,Growth_Arrest,false,false,false
-24,-44,Proliferation,true,false,false
-15,32,Growth_Arrest,false,false,false
-18,38,Proliferation,true,false,false
-20,-36,Proliferation,true,true,false
5,-38,Proliferation,true,true,true
31,-2,Proliferation,true,true,true
46,-12,Growth_Arrest,false,true,true
-23,14,Proliferation,true,true,false
-31,-38,Proliferation,true,true,true
12,-39,Proliferation,true,false,false
26,39,Growth_Arrest,false,false,true
-37,17,Growth_Arrest,false,false,false
28,11,Proliferation,true,true,false
-18,-1,Growth_Arrest,false,true,true
-40,-19,Growth_Arrest,false,true,true
25,-28,Proliferation,true,true,false
1,-49,Growth_Arrest,false,true,true
0,7,Proliferation,true,false,true
-14,42,Proliferation,true,true,true
14,23,Growth_Arrest,false,true,true
-17,-14,Growth_Arrest,false,true,true
30,15,Proliferation,true,false,false
17,-10,Growth_Arrest,false,true,true
-15,38,Growth_Arrest,false,false,false
-29,-27,Proliferation,true,true,false
12,38,Proliferation,true,false,false
46,1,Proliferation,true,true,true
31,-32,Growth_Arrest,false,true,true
15,20,Growth_Arrest,false,true,false
-2,38,Growth_Arrest,false,true,true
24,22,Growth_Arrest,false,false,true
17,-16,Proliferation,true,false,false
10,-35,Growth_Arrest,false,false,true
-18,-17,Growth_Arrest,false,false,false
38,5,Proliferation,true,false,false
30,33,Growth_Arrest,false,true,false
-41,18,Proliferation,true,false,false
-24,-28,Proliferation,true,false,false
22,-27,Proliferation,true,true,false
-44,7,Proliferation,true,true,true
46,-8,Proliferation,true,false,true
33,-34,Growth_Arrest,false,false,true
6,29,Proliferation,true,false,true
-3,-10,Proliferation,true,true,true
-24,-39,Proliferation,true,true,false
14,28,Growth_Arrest,false,true,true
-22,-41,Proliferation,true,true,false
32,8,Proliferation,true,true,false
-3,-28,Proliferation,true,true,true
48,7,Growth_Arrest,false,false,true
17,-12,Growth_Arrest,false,true,true
-32,36,Proliferation,true,false,false
-9,10,Growth_Arrest,false,false,true
-24,22,Proliferation,true,true,false
-15,-43,Proliferation,true,true,true
-9,35,Growth_Arrest,false,true,false
-1,21,Growth_Arrest,false,true,true
25,-19,Proliferation,true,false,true
40,-18,Proliferation,true,false,true
-32,-16,Proliferation,true,true,true
7,11,Proliferation,true,false,true
19,-1,Proliferation,true,true,false
-10,-43,Proliferation,true,false,true
24,-3,Proliferation,true,false,true
-8,0,Proliferation,true,false,false
18,-15,Proliferation,true,false,true
-7,13,Proliferation,true,false,false
-37,-28,Growth_Arrest,false,false,true
4,39,Proliferation,true,true,false
10,-24,Growth_Arrest,false,true,true
45,17,Proliferation,true,true,false
35,-10,Proliferation,true,true,true
-12,-24,Growth_Arrest,false,false,true
0,0,Growth_Arrest,false,true,false
-2,-41,Proliferation,true,false,false
-5,9,Proliferation,true,false,true
6,47,Proliferation,true,true,true
27,-19,Growth_Arrest,false,false,false
-21,-15,Growth_Arrest,false,true,false
16,-32,Proliferation,true,false,true
-14,44,Proliferation,true,false,false
7,6,Growth_Arrest,false,false,true
-4,42,Growth_Arrest,false,false,false
6,20,Proliferation,true,false,false
-28,-10,Proliferation,true,true,true
-35,-17,Proliferation,true,false,true
6,-27,Proliferation,true,true,true
-27,-13,Proliferation,true,false,false
-26,38,Proliferation,true,true,true
-20,33,Growth_Arrest,false,false,true
-30,2,Proliferation,true,false,true
-2,-11,Proliferation,true,true,true
-30,-34,Growth_Arrest,false,false,false
-6,31,Proliferation,true,true,false
16,27,Growth_Arrest,false,true,false
34,-37,Proliferation,true,false,true
-23,37,Proliferation,true,true,false
20,-16,Proliferation,true,false,true
-21,-35,Growth_Arrest,false,false,true
-24,39,Proliferation,true,true,false
39,-20,Proliferation,true,false,true
32,-9,Growth_Arrest,false,false,true
31,-28,Proliferation,true,true,true
-18,34,Proliferation,true,false,true
25,4,Proliferation,true,false,false
-9,-42,Proliferation,true,false,false
-22,13,Proliferation,true,false,true
-47,6,Proliferation,true,false,false
-46,-9,Growth_Arrest,false,true,true
-18,13,Growth_Arrest,false,true,false
-13,-6,Growth_Arrest,false,false,false
-10,41,Proliferation,true,true,false
24,20,Proliferation,true,false,true
-8,-38,Proliferation,true,true,false
-34,-11,Proliferation,true,false,false
-29,-24,Growth_Arrest,false,true,true
17,8,Proliferation,true,false,false
26,-35,Growth_Arrest,false,true,true
6,19,Growth_Arrest,false,false,false
-20,-15,Proliferation,true,false,true
-20,-40,Proliferation,true,true,false
-15,-15,Growth_Arrest,false,false,false
20,5,Growth_Arrest,false,true,true
-39,-23,Proliferation,true,true,false
-2,35,Proliferation,true,true,true
11,-3,Proliferation,true,false,false
42,-18,Proliferation,true,true,false
33,-28,Proliferation,true,true,false
-42,8,Proliferation,true,false,true
-40,2,Proliferation,true,false,true
22,-38,Proliferation,true,true,false
-22,-5,Proliferation,true,true,true
30,-39,Growth_Arrest,false,true,false
40,-1,Growth_Arrest,false,false,false
-10,-32,Growth_Arrest,false,false,true
-11,12,Proliferation,true,true,false
14,-11,Proliferation,true,true,true
-50,-1,Proliferation,true,false,true
-12,10,Proliferation,true,false,true
-44,-5,Proliferation,true,true,false
-43,12,Growth_Arrest,false,false,false
17,-38,Growth_Arrest,false,false,true
4,13,Growth_Arrest,false,false,true
21,44,Growth_Arrest,false,true,false
-8,25,Proliferation,true,false,true
46,-1,Proliferation,true,false,true
16,23,Growth_Arrest,false,false,false
8,7,Proliferation,true,true,false
24,-26,Proliferation,true,true,false
28,-13,Proliferation,true,false,false
4,44,Proliferation,true,false,true
39,-6,Proliferation,true,true,false
-1,-45,Proliferation,true,true,true
20,-46,Proliferation,true,true,true
-16,-22,Proliferation,true,false,true
-50,7,Proliferation,true,false,false
-28,21,Proliferation,true,false,true
5,29,Growth_Arrest,false,false,true
-13,-40,Growth_Arrest,false,true,false
-42,-12,Proliferation,true,false,true
47,7,Growth_Arrest,false,true,true
-16,41,Proliferation,true,true,true
34,-11,Growth_Arrest,false,true,false
-21,33,Proliferation,true,true,true
-38,22,Growth_Arrest,false,false,true
-23,-10,Growth_Arrest,false,true,true
-21,-33,Proliferation,true,false,false
0,13,Proliferation,true,false,true
22,-36,Proliferation,true,false,false
38,-28,Proliferation,true,false,true
-43,-11,Growth_Arrest,false,true,true
-16,16,Growth_Arrest,false,true,true
0,38,Growth_Arrest,false,false,false
38,7,Proliferation,true,false,false
19,1,Proliferation,true,false,true
-28,2,Proliferation,true,true,true
-13,-30,Growth_Arrest,false,false,false
-12,22,Growth_Arrest,false,true,true
-35,-32,Proliferation,true,false,false
12,-16,Growth_Arrest,false,true,true
1,-4,Growth_Arrest,false,false,false
6,42,Proliferation,true,true,false
26,-9,Proliferation,true,false,true
-39,1,Proliferation,true,false,true
-16,-3,Growth_Arrest,false,true,true
-7,-31,Growth_Arrest,false,true,true
15,33,Proliferation,true,false,false
25,20,Proliferation,true,false,true
16,-16,Growth_Arrest,false,false,false
46,-17,Proliferation,true,true,true
16,-46,Proliferation,true,true,true
17,-36,Growth_Arrest,false,false,true
23,2,Proliferation,true,true,true
1,20,Proliferation,true,true,false
-5,29,Proliferation,true,false,false
8,31,Proliferation,true,false,true
