# origin=center, cell_size_um=20.0, domain_size_um=750.0, description="3D spheroid pattern with 500 cells"
x,y,z,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
2,-2,-1,Growth_Arrest,false,true,true
2,-2,1,Growth_Arrest,false,true,true
2,-1,-2,Growth_Arrest,false,true,false
2,-1,2,Growth_Arrest,false,false,true
2,1,-2,Growth_Arrest,false,false,false
2,1,2,Growth_Arrest,false,true,false
2,2,-1,Growth_Arrest,false,true,true
2,2,1,Growth_Arrest,false,true,false
3,0,0,Growth_Arrest,false,false,true
-3,-1,0,Growth_Arrest,false,false,true
-3,0,-1,Growth_Arrest,false,true,true
-3,0,1,Growth_Arrest,false,false,false
-3,1,0,Growth_Arrest,false,true,false
-1,-3,0,Growth_Arrest,false,false,true
-1,0,-3,Growth_Arrest,false,true,true
-1,0,3,Growth_Arrest,false,true,false
-1,3,0,Growth_Arrest,false,true,true
0,-3,-1,Growth_Arrest,false,false,true
0,-3,1,Growth_Arrest,false,true,true
0,-1,-3,Growth_Arrest,false,true,true
0,-1,3,Growth_Arrest,false,false,false
0,1,-3,Growth_Arrest,false,true,true
0,1,3,Growth_Arrest,false,true,true
0,3,-1,Growth_Arrest,false,true,true
0,3,1,Growth_Arrest,false,true,true
1,-3,0,Growth_Arrest,false,true,true
1,0,-3,Growth_Arrest,false,true,false
1,0,3,Growth_Arrest,false,false,false
1,3,0,Growth_Arrest,false,true,false
3,-1,0,Growth_Arrest,false,false,true
3,0,-1,Growth_Arrest,false,false,true
3,0,1,Growth_Arrest,false,false,false
3,1,0,Growth_Arrest,false,true,false
-3,-1,-1,Growth_Arrest,false,false,true
-3,-1,1,Growth_Arrest,false,true,false
-3,1,-1,Growth_Arrest,false,true,false
-3,1,1,Growth_Arrest,false,false,true
-1,-3,-1,Growth_Arrest,false,true,true
-1,-3,1,Growth_Arrest,false,true,true
-1,-1,-3,Growth_Arrest,false,true,false
-1,-1,3,Growth_Arrest,false,true,false
-1,1,-3,Growth_Arrest,false,false,false
-1,1,3,Growth_Arrest,false,false,true
-1,3,-1,Growth_Arrest,false,true,true
-1,3,1,Growth_Arrest,false,false,false
1,-3,-1,Growth_Arrest,false,false,false
1,-3,1,Growth_Arrest,false,true,true
1,-1,-3,Growth_Arrest,false,true,false
1,-1,3,Growth_Arrest,false,true,true
1,1,-3,Growth_Arrest,false,true,true
1,1,3,Growth_Arrest,false,false,false
1,3,-1,Growth_Arrest,false,false,true
1,3,1,Growth_Arrest,false,false,false
3,-1,-1,Growth_Arrest,false,false,false
3,-1,1,Growth_Arrest,false,true,true
3,1,-1,Growth_Arrest,false,false,false
3,1,1,Growth_Arrest,false,false,false
-2,-2,-2,Growth_Arrest,false,false,false
-2,-2,2,Growth_Arrest,false,false,true
-2,2,-2,Growth_Arrest,false,true,false
-2,2,2,Growth_Arrest,false,false,true
2,-2,-2,Growth_Arrest,false,true,true
2,-2,2,Growth_Arrest,false,true,false
2,2,-2,Growth_Arrest,false,false,true
2,2,2,Growth_Arrest,false,false,true
-3,-2,0,Growth_Arrest,false,true,true
-3,0,-2,Growth_Arrest,false,false,true
-3,0,2,Growth_Arrest,false,false,true
-3,2,0,Growth_Arrest,false,true,false
-2,-3,0,Growth_Arrest,false,true,true
-2,0,-3,Growth_Arrest,false,false,false
-2,0,3,Growth_Arrest,false,false,false
-2,3,0,Growth_Arrest,false,false,true
0,-3,-2,Growth_Arrest,false,false,false
0,-3,2,Growth_Arrest,false,true,false
0,-2,-3,Growth_Arrest,false,true,false
0,-2,3,Growth_Arrest,false,false,true
0,2,-3,Growth_Arrest,false,true,true
0,2,3,Growth_Arrest,false,true,true
0,3,-2,Growth_Arrest,false,false,false
0,3,2,Growth_Arrest,false,true,true
2,-3,0,Growth_Arrest,false,true,false
2,0,-3,Growth_Arrest,false,false,true
2,0,3,Growth_Arrest,false,false,true
2,3,0,Growth_Arrest,false,true,false
3,-2,0,Growth_Arrest,false,true,true
3,0,-2,Growth_Arrest,false,false,true
3,0,2,Growth_Arrest,false,true,true
3,2,0,Growth_Arrest,false,false,true
-3,-2,-1,Growth_Arrest,false,false,false
-3,-2,1,Growth_Arrest,false,true,false
-3,-1,-2,Growth_Arrest,false,false,true
-3,-1,2,Growth_Arrest,false,true,true
-3,1,-2,Growth_Arrest,false,true,false
-3,1,2,Growth_Arrest,false,false,false
-3,2,-1,Growth_Arrest,false,true,true
-3,2,1,Growth_Arrest,false,true,true
-2,-3,-1,Growth_Arrest,false,false,false
-2,-3,1,Growth_Arrest,false,false,true
-2,-1,-3,Growth_Arrest,false,false,true
-2,-1,3,Growth_Arrest,false,false,false
-2,1,-3,Growth_Arrest,false,false,true
-2,1,3,Growth_Arrest,false,true,false
-2,3,-1,Growth_Arrest,false,false,true
-2,3,1,Growth_Arrest,false,false,true
-1,-3,-2,Growth_Arrest,false,true,false
-1,-3,2,Growth_Arrest,false,false,true
-1,-2,-3,Growth_Arrest,false,false,false
-1,-2,3,Growth_Arrest,false,true,true
-1,2,-3,Growth_Arrest,false,true,true
-1,2,3,Growth_Arrest,false,false,false
-1,3,-2,Growth_Arrest,false,true,true
-1,3,2,Growth_Arrest,false,false,true
1,-3,-2,Growth_Arrest,false,false,false
1,-3,2,Growth_Arrest,false,false,false
1,-2,-3,Growth_Arrest,false,false,false
1,-2,3,Growth_Arrest,false,false,true
1,2,-3,Growth_Arrest,false,true,true
1,2,3,Growth_Arrest,false,true,false
1,3,-2,Growth_Arrest,false,false,true
1,3,2,Growth_Arrest,false,false,true
2,-3,-1,Growth_Arrest,false,false,true
2,-3,1,Growth_Arrest,false,false,true
2,-1,-3,Growth_Arrest,false,true,true
2,-1,3,Growth_Arrest,false,false,true
2,1,-3,Growth_Arrest,false,true,true
2,1,3,Growth_Arrest,false,true,true
2,3,-1,Growth_Arrest,false,false,true
2,3,1,Growth_Arrest,false,true,true
3,-2,-1,Growth_Arrest,false,false,false
3,-2,1,Growth_Arrest,false,true,true
3,-1,-2,Growth_Arrest,false,false,true
3,-1,2,Growth_Arrest,false,false,false
3,1,-2,Growth_Arrest,false,false,false
3,1,2,Growth_Arrest,false,true,false
3,2,-1,Growth_Arrest,false,true,true
3,2,1,Growth_Arrest,false,true,true
-4,0,0,Growth_Arrest,false,false,true
0,-4,0,Growth_Arrest,false,true,false
0,0,-4,Growth_Arrest,false,true,true
0,0,4,Growth_Arrest,false,true,true
0,4,0,Growth_Arrest,false,true,false
4,0,0,Growth_Arrest,false,true,true
-4,-1,0,Growth_Arrest,false,false,false
-4,0,-1,Growth_Arrest,false,false,true
-4,0,1,Growth_Arrest,false,true,false
-4,1,0,Growth_Arrest,false,true,false
-3,-2,-2,Growth_Arrest,false,true,true
-3,-2,2,Growth_Arrest,false,true,false
-3,2,-2,Growth_Arrest,false,false,false
-3,2,2,Growth_Arrest,false,false,true
-2,-3,-2,Growth_Arrest,false,true,true
-2,-3,2,Growth_Arrest,false,true,true
-2,-2,-3,Growth_Arrest,false,true,true
-2,-2,3,Growth_Arrest,false,true,false
-2,2,-3,Growth_Arrest,false,false,false
-2,2,3,Growth_Arrest,false,true,true
-2,3,-2,Growth_Arrest,false,false,true
-2,3,2,Growth_Arrest,false,true,false
-1,-4,0,Growth_Arrest,false,false,true
-1,0,-4,Growth_Arrest,false,true,true
-1,0,4,Growth_Arrest,false,true,true
-1,4,0,Growth_Arrest,false,true,true
0,-4,-1,Growth_Arrest,false,true,false
0,-4,1,Growth_Arrest,false,false,false
0,-1,-4,Growth_Arrest,false,true,true
0,-1,4,Growth_Arrest,false,true,false
0,1,-4,Growth_Arrest,false,false,false
0,1,4,Growth_Arrest,false,false,true
0,4,-1,Growth_Arrest,false,false,false
0,4,1,Growth_Arrest,false,true,false
1,-4,0,Growth_Arrest,false,true,true
1,0,-4,Growth_Arrest,false,false,true
1,0,4,Growth_Arrest,false,true,true
1,4,0,Growth_Arrest,false,false,true
2,-3,-2,Growth_Arrest,false,false,false
2,-3,2,Growth_Arrest,false,false,true
2,-2,-3,Growth_Arrest,false,false,false
2,-2,3,Growth_Arrest,false,true,false
2,2,-3,Growth_Arrest,false,false,false
2,2,3,Growth_Arrest,false,false,false
2,3,-2,Growth_Arrest,false,false,true
2,3,2,Growth_Arrest,false,false,false
3,-2,-2,Growth_Arrest,false,true,false
3,-2,2,Growth_Arrest,false,true,false
3,2,-2,Growth_Arrest,false,false,false
3,2,2,Growth_Arrest,false,false,false
4,-1,0,Growth_Arrest,false,false,false
4,0,-1,Growth_Arrest,false,false,false
4,0,1,Growth_Arrest,false,false,false
4,1,0,Growth_Arrest,false,true,true
-4,-1,-1,Growth_Arrest,false,false,true
-4,-1,1,Growth_Arrest,false,true,false
-4,1,-1,Growth_Arrest,false,true,true
-4,1,1,Growth_Arrest,false,false,false
-3,-3,0,Growth_Arrest,false,true,true
-3,0,-3,Growth_Arrest,false,false,false
-3,0,3,Growth_Arrest,false,false,false
-3,3,0,Growth_Arrest,false,true,false
-1,-4,-1,Growth_Arrest,false,false,true
-1,-4,1,Growth_Arrest,false,false,false
-1,-1,-4,Growth_Arrest,false,true,true
-1,-1,4,Growth_Arrest,false,true,true
-1,1,-4,Growth_Arrest,false,false,false
-1,1,4,Growth_Arrest,false,true,false
-1,4,-1,Growth_Arrest,false,false,false
-1,4,1,Growth_Arrest,false,false,false
0,-3,-3,Growth_Arrest,false,false,false
0,-3,3,Growth_Arrest,false,false,true
0,3,-3,Growth_Arrest,false,true,true
0,3,3,Growth_Arrest,false,true,false
1,-4,-1,Growth_Arrest,false,false,true
1,-4,1,Growth_Arrest,false,true,true
1,-1,-4,Growth_Arrest,false,false,false
1,-1,4,Growth_Arrest,false,false,false
1,1,-4,Growth_Arrest,false,true,true
1,1,4,Growth_Arrest,false,false,true
1,4,-1,Growth_Arrest,false,true,false
1,4,1,Growth_Arrest,false,false,false
3,-3,0,Growth_Arrest,false,false,false
3,0,-3,Growth_Arrest,false,false,false
3,0,3,Growth_Arrest,false,false,true
3,3,0,Growth_Arrest,false,false,true
4,-1,-1,Growth_Arrest,false,false,true
4,-1,1,Growth_Arrest,false,false,false
4,1,-1,Growth_Arrest,false,true,true
4,1,1,Growth_Arrest,false,true,false
-3,-3,-1,Growth_Arrest,false,false,true
-3,-3,1,Growth_Arrest,false,true,true
-3,-1,-3,Growth_Arrest,false,true,false
-3,-1,3,Growth_Arrest,false,true,false
-3,1,-3,Growth_Arrest,false,false,false
-3,1,3,Growth_Arrest,false,true,false
-3,3,-1,Growth_Arrest,false,false,true
-3,3,1,Growth_Arrest,false,false,true
-1,-3,-3,Growth_Arrest,false,false,false
-1,-3,3,Growth_Arrest,false,true,false
-1,3,-3,Growth_Arrest,false,false,false
-1,3,3,Growth_Arrest,false,false,true
1,-3,-3,Growth_Arrest,false,false,true
1,-3,3,Growth_Arrest,false,false,true
1,3,-3,Growth_Arrest,false,true,true
1,3,3,Growth_Arrest,false,false,false
3,-3,-1,Growth_Arrest,false,false,true
3,-3,1,Growth_Arrest,false,true,true
3,-1,-3,Growth_Arrest,false,false,true
3,-1,3,Growth_Arrest,false,true,false
3,1,-3,Growth_Arrest,false,false,true
3,1,3,Growth_Arrest,false,true,true
3,3,-1,Growth_Arrest,false,false,true
3,3,1,Growth_Arrest,false,false,false
-4,-2,0,Growth_Arrest,false,false,true
-4,0,-2,Growth_Arrest,false,true,true
-4,0,2,Growth_Arrest,false,false,true
-4,2,0,Growth_Arrest,false,false,true
-2,-4,0,Growth_Arrest,false,false,false
-2,0,-4,Growth_Arrest,false,false,false
-2,0,4,Growth_Arrest,false,true,true
-2,4,0,Growth_Arrest,false,false,true
0,-4,-2,Growth_Arrest,false,false,true
0,-4,2,Growth_Arrest,false,true,true
0,-2,-4,Growth_Arrest,false,false,true
0,-2,4,Growth_Arrest,false,true,false
0,2,-4,Growth_Arrest,false,false,true
0,2,4,Growth_Arrest,false,true,true
0,4,-2,Growth_Arrest,false,true,true
0,4,2,Growth_Arrest,false,false,false
2,-4,0,Growth_Arrest,false,false,true
2,0,-4,Growth_Arrest,false,false,true
2,0,4,Growth_Arrest,false,true,true
2,4,0,Growth_Arrest,false,false,true
4,-2,0,Growth_Arrest,false,false,true
4,0,-2,Growth_Arrest,false,false,false
4,0,2,Growth_Arrest,false,true,false
4,2,0,Growth_Arrest,false,false,true
-4,-2,-1,Growth_Arrest,false,true,true
-4,-2,1,Growth_Arrest,false,true,true
-4,-1,-2,Growth_Arrest,false,false,false
-4,-1,2,Growth_Arrest,false,false,true
-4,1,-2,Growth_Arrest,false,true,false
-4,1,2,Growth_Arrest,false,false,true
-4,2,-1,Growth_Arrest,false,false,true
-4,2,1,Growth_Arrest,false,true,true
-2,-4,-1,Growth_Arrest,false,false,true
-2,-4,1,Growth_Arrest,false,true,true
-2,-1,-4,Growth_Arrest,false,true,true
-2,-1,4,Growth_Arrest,false,true,false
-2,1,-4,Growth_Arrest,false,true,true
-2,1,4,Growth_Arrest,false,false,true
-2,4,-1,Growth_Arrest,false,true,true
-2,4,1,Growth_Arrest,false,false,false
-1,-4,-2,Growth_Arrest,false,true,true
-1,-4,2,Growth_Arrest,false,false,true
-1,-2,-4,Growth_Arrest,false,true,true
-1,-2,4,Growth_Arrest,false,true,false
-1,2,-4,Growth_Arrest,false,false,false
-1,2,4,Growth_Arrest,false,true,false
-1,4,-2,Growth_Arrest,false,false,false
-1,4,2,Growth_Arrest,false,true,true
1,-4,-2,Growth_Arrest,false,false,false
1,-4,2,Growth_Arrest,false,true,false
1,-2,-4,Growth_Arrest,false,false,false
1,-2,4,Growth_Arrest,false,false,false
1,2,-4,Growth_Arrest,false,false,false
1,2,4,Growth_Arrest,false,true,false
1,4,-2,Growth_Arrest,false,true,true
1,4,2,Growth_Arrest,false,false,true
2,-4,-1,Growth_Arrest,false,false,true
2,-4,1,Growth_Arrest,false,false,false
2,-1,-4,Growth_Arrest,false,false,true
2,-1,4,Growth_Arrest,false,true,true
2,1,-4,Growth_Arrest,false,false,true
2,1,4,Growth_Arrest,false,false,true
2,4,-1,Growth_Arrest,false,false,false
2,4,1,Growth_Arrest,false,false,false
4,-2,-1,Growth_Arrest,false,true,false
4,-2,1,Growth_Arrest,false,true,false
4,-1,-2,Growth_Arrest,false,true,false
4,-1,2,Growth_Arrest,false,false,true
4,1,-2,Growth_Arrest,false,false,false
4,1,2,Growth_Arrest,false,true,true
4,2,-1,Growth_Arrest,false,false,false
4,2,1,Growth_Arrest,false,true,false
-3,-3,-2,Growth_Arrest,false,false,false
-3,-3,2,Growth_Arrest,false,true,true
-3,-2,-3,Growth_Arrest,false,false,false
-3,-2,3,Growth_Arrest,false,false,true
-3,2,-3,Growth_Arrest,false,false,false
-3,2,3,Growth_Arrest,false,true,false
-3,3,-2,Growth_Arrest,false,true,false
-3,3,2,Growth_Arrest,false,false,false
-2,-3,-3,Growth_Arrest,false,true,true
-2,-3,3,Growth_Arrest,false,true,false
-2,3,-3,Growth_Arrest,false,true,false
-2,3,3,Growth_Arrest,false,false,true
2,-3,-3,Growth_Arrest,false,false,false
2,-3,3,Growth_Arrest,false,false,false
2,3,-3,Growth_Arrest,false,false,true
2,3,3,Growth_Arrest,false,false,true
3,-3,-2,Growth_Arrest,false,true,false
3,-3,2,Growth_Arrest,false,false,false
3,-2,-3,Growth_Arrest,false,true,false
3,-2,3,Growth_Arrest,false,true,false
3,2,-3,Growth_Arrest,false,true,false
3,2,3,Growth_Arrest,false,false,true
3,3,-2,Growth_Arrest,false,true,false
3,3,2,Growth_Arrest,false,true,false
-4,-2,-2,Growth_Arrest,false,true,true
-4,-2,2,Growth_Arrest,false,false,false
-4,2,-2,Growth_Arrest,false,false,true
-4,2,2,Growth_Arrest,false,true,false
-2,-4,-2,Growth_Arrest,false,false,true
-2,-4,2,Growth_Arrest,false,true,true
-2,-2,-4,Growth_Arrest,false,false,false
-2,-2,4,Growth_Arrest,false,false,true
-2,2,-4,Growth_Arrest,false,false,true
-2,2,4,Growth_Arrest,false,false,true
-2,4,-2,Growth_Arrest,false,true,true
-2,4,2,Growth_Arrest,false,false,false
2,-4,-2,Growth_Arrest,false,false,true
2,-4,2,Growth_Arrest,false,true,true
2,-2,-4,Growth_Arrest,false,true,true
2,-2,4,Growth_Arrest,false,false,true
2,2,-4,Growth_Arrest,false,false,false
2,2,4,Growth_Arrest,false,true,false
2,4,-2,Growth_Arrest,false,false,true
2,4,2,Growth_Arrest,false,false,true
4,-2,-2,Growth_Arrest,false,false,false
4,-2,2,Growth_Arrest,false,false,false
4,2,-2,Growth_Arrest,false,true,false
4,2,2,Growth_Arrest,false,true,false
-5,0,0,Growth_Arrest,false,true,true
-4,-3,0,Growth_Arrest,false,true,false
-4,0,-3,Growth_Arrest,false,false,false
-4,0,3,Growth_Arrest,false,true,false
-4,3,0,Growth_Arrest,false,false,true
-3,-4,0,Growth_Arrest,false,false,true
-3,0,-4,Growth_Arrest,false,false,false
-3,0,4,Growth_Arrest,false,true,false
-3,4,0,Growth_Arrest,false,true,false
0,-5,0,Growth_Arrest,false,false,true
0,-4,-3,Growth_Arrest,false,true,true
0,-4,3,Growth_Arrest,false,false,true
0,-3,-4,Growth_Arrest,false,false,false
0,-3,4,Growth_Arrest,false,true,false
0,0,-5,Growth_Arrest,false,true,false
